LOTE,FECHA,TURBIDEZ,VIABILIDAD,GLUCOSA_G/L
24009,2024-01-24 15:30:00,42.72,114666666.67,1.496
24009,2024-01-24 19:30:00,54.08,135200000.0,0.952
24009,2024-01-25 06:45:00,74.0,152800000.0,0.736
24009,2024-01-25 07:45:00,74.16,170133333.33,0.648
24009,2024-01-25 10:15:00,75.84,155200000.0,0.504
24012,2024-01-23 08:00:00,17.52,4010666.67,1.76
24012,2024-01-23 12:00:00,17.76,7173333.33,1.72
24012,2024-01-23 16:00:00,18.4,10960000.0,1.624
24012,2024-01-23 20:00:00,20.48,20000000.0,1.792
24012,2024-01-24 07:30:00,32.88,66746666.67,1.752
24012,2024-01-24 11:30:00,43.28,88266666.67,1.608
24012,2024-01-24 15:30:00,51.52,97600000.0,1.096
24012,2024-01-24 19:30:00,63.2,135733333.33,0.96
24012,2024-01-25 06:45:00,88.0,159733333.33,0.408
24012,2024-01-25 07:45:00,87.2,181066666.67,0.352
24012,2024-01-25 10:15:00,88.0,129600000.0,0.248
24016,2024-01-22 13:10:00,21.44,8773333.33,1.792
24016,2024-01-22 17:10:00,20.64,10346666.67,1.792
24016,2024-01-22 21:10:00,22.8,6356000.0,1.648
24016,2024-01-23 08:00:00,30.88,26000000.0,1.648
24016,2024-01-23 12:00:00,37.2,49333333.33,1.552
24016,2024-01-23 16:00:00,48.4,13160000.0,1.088
24016,2024-01-23 20:00:00,59.28,84960000.0,1.296
24016,2024-01-24 06:15:00,83.2,149600000.0,0.664
24016,2024-01-24 07:20:00,87.2,157066666.67,0.624
24016,2024-01-24 08:30:00,88.8,152800000.0,0.584
24016,2024-01-24 09:30:00,89.6,157600000.0,0.512
24016,2024-01-24 11:15:00,93.6,211200000.0,0.44
24017,2024-01-22 12:20:00,19.84,13093333.33,1.76
24017,2024-01-22 17:10:00,18.88,13946666.67,1.904
24017,2024-01-22 21:10:00,20.56,10560000.0,1.36
24017,2024-01-23 08:00:00,28.64,39013333.33,1.72
24017,2024-01-23 12:00:00,34.56,50853333.33,1.576
24017,2024-01-23 16:00:00,45.92,81840000.0,1.488
24017,2024-01-23 20:00:00,56.48,82106666.67,1.376
24017,2024-01-24 06:15:00,82.4,172533333.33,0.76
24017,2024-01-24 07:20:00,83.2,160000000.0,0.712
24017,2024-01-24 10:10:00,84.8,169866666.67,0.504
24011,2024-01-22 09:25:00,18.32,26453333.33,1.536
24011,2024-01-22 13:25:00,18.56,20160000.0,1.648
24011,2024-01-22 17:25:00,18.88,20426666.67,1.608
24011,2024-01-22 21:25:00,21.84,21706666.67,1.568
24011,2024-01-23 06:25:00,34.4,60346666.67,1.56
24011,2024-01-23 10:25:00,40.48,84426666.67,1.56
24011,2024-01-23 14:25:00,50.16,113600000.0,1.376
24011,2024-01-23 18:25:00,62.96,132800000.0,1.224
24011,2024-01-24 06:15:00,75.12,155466666.67,0.688
24011,2024-01-24 07:20:00,72.48,160800000.0,0.608
24011,2024-01-24 10:10:00,74.08,176533333.33,0.432
24010,2024-01-27 08:15:00,19.52,2594666.67,1.584
24010,2024-01-29 06:45:00,87.2,135200000.0,0.672
24010,2024-01-29 07:15:00,86.4,156533333.33,0.624
24010,2024-01-29 08:00:00,84.0,149066666.67,0.64
24020,2024-01-27 08:20:00,18.0,2296000.0,1.616
24020,2024-01-29 06:45:00,88.0,210666666.67,0.328
24020,2024-01-29 07:15:00,87.2,149600000.0,0.304
24020,2024-01-29 08:00:00,84.8,139200000.0,0.288
24022,2024-01-29 15:15:00,18.8,8453333.33,1.672
24022,2024-01-30 20:00:00,54.96,81600000.0,1.384
24022,2024-01-31 06:45:00,81.6,152266666.67,0.704
24022,2024-01-31 07:30:00,84.0,156000000.0,0.608
24023,2024-01-29 13:20:00,18.32,11786666.67,1.648
24023,2024-01-30 20:00:00,59.84,105866666.67,1.336
24023,2024-01-31 06:45:00,86.4,158933333.33,0.52
24023,2024-01-31 07:30:00,84.0,159466666.67,0.416
P24053,2024-01-31 12:45:00,20.96,7616000.0,0.968
P24053,2024-01-31 16:45:00,21.2,14106666.67,1.024
P24053,2024-01-31 20:45:00,22.16,16746666.67,1.056
P24053,2024-02-01 07:10:00,31.84,43093333.33,0.992
P24053,2024-02-01 11:10:00,42.64,54480000.0,0.808
P24053,2024-02-01 15:10:00,47.44,70293333.33,0.632
P24053,2024-02-01 19:10:00,58.48,94133333.33,0.504
P24053,2024-02-02 06:45:00,88.8,27733333.33,0.0
P24053,2024-02-02 08:00:00,84.8,29253333.33,0.0
P24053,2024-02-02 09:00:00,110.4,71893333.33,0.496
P24053,2024-02-02 09:20:00,67.12,92533333.33,0.4
P24053,2024-02-02 10:00:00,63.52,121866666.67,0.472
24019,2024-02-03 07:45:00,16.64,1676000.0,1.544
24019,2024-02-05 06:45:00,74.0,161866666.67,0.792
24019,2024-02-05 07:45:00,75.04,182133333.33,0.776
24021,2024-02-03 07:45:00,15.6,1357333.33,1.472
24021,2024-02-05 06:45:00,72.08,147733333.33,0.744
24021,2024-02-05 07:45:00,70.72,162933333.33,0.712
24021,2024-02-05 08:40:00,71.6,163733333.33,0.64
24015,2024-02-07 11:30:00,20.8,15786666.67,1.768
24015,2024-02-07 15:30:00,20.88,12480000.0,1.464
24015,2024-02-07 19:30:00,22.16,23066666.67,1.84
24015,2024-02-08 07:30:00,32.4,47333333.33,1.952
24015,2024-02-08 11:30:00,41.28,70800000.0,1.656
24015,2024-02-08 15:30:00,48.56,102073688.8,1.568
24015,2024-02-08 19:30:00,56.96,114400000.0,1.192
24015,2024-02-09 06:45:00,73.04,161333333.33,1.432
24015,2024-02-09 07:45:00,73.84,161066666.67,1.176
24015,2024-02-09 08:45:00,73.76,163733333.33,1.128
24025,2024-02-05 14:00:00,20.24,7789333.33,1.664
24025,2024-02-07 06:45:00,84.0,132533333.33,0.744
24025,2024-02-07 07:45:00,78.8,124533333.33,0.672
24025,2024-02-07 08:30:00,79.28,153066666.67,0.68
24025,2024-02-07 09:30:00,80.8,150133333.33,0.544
24026,2024-02-05 14:00:00,19.52,9520000.0,1.624
24026,2024-02-07 06:45:00,76.8,109866666.67,0.912
24026,2024-02-07 07:45:00,73.6,104800000.0,0.856
24026,2024-02-07 08:30:00,73.12,124533333.33,0.872
24026,2024-02-07 09:30:00,76.88,130666666.67,0.88
24014,2024-02-10 08:00:00,14.56,861333.33,1.736
24014,2024-02-12 06:45:00,65.68,138666666.67,0.776
24014,2024-02-12 08:00:00,65.92,144800000.0,0.952
24014,2024-02-12 09:00:00,70.08,153066666.67,0.936
24014,2024-02-12 10:00:00,70.0,153600000.0,0.856
24027,2024-02-10 08:00:00,18.72,872000.0,1.472
24027,2024-02-12 06:45:00,69.68,132800000.0,0.912
24027,2024-02-12 08:00:00,69.36,140800000.0,0.944
24027,2024-02-12 09:00:00,72.08,148000000.0,0.816
24027,2024-02-12 10:00:00,72.8,145866666.67,0.816
24027,2024-02-12 10:40:00,72.88,157066666.67,0.72
24028,2024-02-12 16:45:00,19.68,8560000.0,1.736
24028,2024-02-13 19:00:00,48.48,54880000.0,1.464
24028,2024-02-14 06:45:00,76.4,125066666.67,0.856
24028,2024-02-14 07:45:00,78.4,127733333.33,0.92
24028,2024-02-14 09:20:00,80.0,147733333.33,0.736
24028,2024-02-14 10:15:00,84.8,138133333.33,0.592
24028,2024-02-14 11:15:00,80.8,163733333.33,0.584
24029,2024-02-12 15:35:00,18.64,10800000.0,1.632
24029,2024-02-13 19:00:00,45.12,64693333.33,1.504
24029,2024-02-14 06:45:00,71.6,134400000.0,0.848
24029,2024-02-14 07:45:00,72.96,136000000.0,0.856
24029,2024-02-14 09:20:00,76.56,160266666.67,0.856
24029,2024-02-14 10:15:00,77.84,172800000.0,0.744
24034,2024-02-14 16:45:00,19.6,12666666.67,1.68
24034,2024-02-14 20:45:00,18.88,12480000.0,1.856
24034,2024-02-15 06:45:00,23.52,33200000.0,1.768
24034,2024-02-15 10:45:00,28.48,49520000.0,1.752
24034,2024-02-15 14:45:00,35.44,67440000.0,1.76
24034,2024-02-15 18:45:00,45.44,100000000.0,1.568
24034,2024-02-16 07:45:00,80.8,162933333.33,0.696
24034,2024-02-16 08:20:00,80.0,165066666.67,0.632
24034,2024-02-16 09:20:00,85.6,167303022.93,0.576
24034,2024-02-16 10:30:00,86.4,153938501.33,0.488
24034,2024-02-16 12:40:00,92.0,178133333.33,0.28
24031,2024-02-17 08:40:00,14.8,2464000.0,2.064
24031,2024-02-19 06:45:00,80.8,154666666.67,0.312
24031,2024-02-19 07:15:00,87.2,195200000.0,0.264
24031,2024-02-19 08:10:00,78.88,196266666.67,0.536
24037,2024-02-19 13:30:00,17.92,8330666.67,1.832
24037,2024-02-20 19:00:00,59.2,113866666.67,1.168
24037,2024-02-21 06:45:00,90.4,183200000.0,0.456
24037,2024-02-21 08:45:00,92.8,191200000.0,0.352
24038,2024-02-21 12:45:00,19.6,8112000.0,1.832
24038,2024-02-21 16:45:00,19.68,14906666.67,1.72
24038,2024-02-21 20:45:00,20.96,19173333.33,1.696
24038,2024-02-22 06:45:00,28.16,44560000.0,1.84
24038,2024-02-22 10:45:00,36.4,68853333.33,1.672
24038,2024-02-22 14:45:00,50.32,100800000.0,1.448
24038,2024-02-22 18:45:00,59.92,149333333.33,1.128
24038,2024-02-23 06:45:00,84.0,197066666.67,0.464
24038,2024-02-23 07:45:00,85.6,212000000.0,0.376
24038,2024-02-23 09:15:00,84.0,216800000.0,0.312
24035,2024-03-02 08:20:00,16.72,3938666.67,1.976
24035,2024-03-04 06:45:00,58.96,160266666.67,1.136
24035,2024-03-04 07:45:00,59.84,168533333.33,1.136
24035,2024-03-04 08:45:00,61.44,146400000.0,1.064
24036,2024-03-02 08:20:00,14.4,5402666.67,1.76
24036,2024-03-04 06:45:00,58.16,172266666.67,1.096
24036,2024-03-04 07:45:00,59.04,173333333.33,1.16
24036,2024-03-04 08:45:00,61.2,148800000.0,1.088
24039,2024-07-05 19:30:00,42.56,43280000.0,1.424
24039,2024-03-06 06:15:00,64.48,127733333.33,0.968
24039,2024-03-06 07:45:00,68.16,124800000.0,1.088
24039,2024-03-06 08:45:00,69.84,134400000.0,0.88
24039,2024-03-06 09:45:00,70.64,145066666.67,0.968
24039,2024-03-06 10:45:00,72.16,146933333.33,0.824
24039,2024-03-06 11:45:00,75.68,94133333.33,0.728
24040,2024-03-05 19:30:00,44.4,41573333.33,1.352
24040,2024-03-06 04:15:00,60.08,146666666.67,1.296
24040,2024-03-06 06:15:00,63.04,118933333.33,1.16
24040,2024-03-06 07:45:00,66.48,114666666.67,1.144
24040,2024-03-06 08:45:00,67.84,124000000.0,1.088
24040,2024-03-06 09:45:00,70.0,138400000.0,1.032
24040,2024-03-06 10:45:00,71.52,143733333.33,0.888
24040,2024-03-06 11:45:00,74.24,94933333.33,0.808
24041,2024-03-09 09:20:00,18.64,6744000.0,1.984
24041,2024-03-11 07:30:00,75.84,149600000.0,0.744
24041,2024-03-11 08:30:00,77.6,73146666.67,0.648
24041,2024-03-11 08:40:00,,144533333.33,
24042,2024-03-09 09:00:00,19.04,7496000.0,1.84
24042,2024-03-11 07:30:00,68.72,156800000.0,1.008
24042,2024-03-11 08:30:00,68.4,157600000.0,0.968
24043,2024-03-12 08:20:00,19.44,4642666.67,1.728
24043,2024-03-13 20:00:00,49.44,115200000.0,1.592
24043,2024-03-14 06:50:00,68.96,159733333.33,0.856
24043,2024-03-14 07:50:00,69.76,122400000.0,0.888
24043,2024-03-14 09:20:00,69.68,132533333.33,
24045,2024-03-12 08:20:00,17.52,5053333.33,1.68
24045,2024-03-13 20:00:00,49.44,113866666.67,1.464
24045,2024-03-14 06:50:00,69.52,214133333.33,0.768
24045,2024-03-14 07:50:00,71.68,216800000.0,0.856
24045,2024-03-14 08:50:00,73.12,137066666.67,0.912
24045,2024-03-14 09:40:00,72.48,139466666.67,
24046,2024-03-11 15:00:00,19.92,8586666.67,1.76
24046,2024-03-12 19:15:00,55.28,88800000.0,1.424
24046,2024-03-13 07:00:00,82.4,163200000.0,0.728
24046,2024-03-13 09:00:00,87.2,134400000.0,0.44
24046,2024-03-13 09:25:00,,168000000.0,
24046,2024-03-13 10:30:00,88.0,156800000.0,0.392
24048,2024-03-11 15:00:00,21.44,6800000.0,1.696
24048,2024-03-12 19:15:00,46.8,67066666.67,1.616
24048,2024-03-13 07:00:00,76.32,121333333.33,0.968
24048,2024-03-13 09:00:00,78.96,98133333.33,0.76
24048,2024-03-13 09:25:00,,146933333.33,
24048,2024-03-13 10:30:00,81.6,131466666.67,0.72
24044,2024-03-16 09:30:00,19.28,5098666.67,1.792
24044,2024-03-18 06:45:00,75.92,172533333.33,0.76
24044,2024-03-18 07:45:00,77.52,161066666.67,0.672
24049,2024-03-16 09:30:00,18.88,5648000.0,1.704
24049,2024-03-18 06:45:00,69.2,166133333.33,0.856
24049,2024-03-18 07:45:00,72.64,164533333.33,0.808
24047,2024-03-18 13:05:00,18.24,9253333.33,1.76
24047,2024-03-19 19:30:00,54.64,110666666.67,1.216
24047,2024-03-20 06:45:00,86.4,222933333.33,0.632
24050,2024-03-23 09:00:00,17.76,5562666.67,1.88
24050,2024-03-25 06:40:00,67.2,173333333.33,1.016
24050,2024-03-25 07:40:00,67.6,152000000.0,0.928
24050,2024-03-25 08:05:00,,153066666.67,
24051,2024-03-23 09:00:00,17.76,5160000.0,1.512
24051,2024-03-25 06:40:00,78.64,185066666.67,0.792
24051,2024-03-25 07:40:00,80.8,161066666.67,0.72
24051,2024-03-25 08:05:00,,158133333.33,
24052,2024-03-25 15:10:00,17.28,8506666.67,1.88
24052,2024-03-26 19:10:00,39.92,65786666.67,1.536
24052,2024-03-27 07:00:00,68.64,138933333.33,1.152
24052,2024-03-27 08:00:00,71.76,112000000.0,0.984
24052,2024-03-27 08:30:00,69.04,147733333.33,1.144
24053,2024-03-25 15:30:00,16.72,13920000.0,1.616
24053,2024-03-26 19:10:00,49.6,134933333.33,1.264
24053,2024-03-27 07:00:00,80.0,185866666.67,0.712
24053,2024-03-27 08:00:00,79.36,147733333.33,0.56
24054,2024-04-16 08:15:00,15.44,5997333.33,1.872
24054,2024-04-17 19:10:00,61.28,115200000.0,1.296
24054,2024-04-18 06:45:00,85.6,184800000.0,0.48
24055,2024-04-13 08:30:00,14.32,8421333.33,1.76
24055,2024-04-15 06:45:00,72.72,173866666.67,0.784
24055,2024-04-15 07:45:00,73.68,175466666.67,0.744
24056,2024-04-13 08:30:00,14.56,7384000.0,1.88
24056,2024-04-15 06:45:00,79.92,181600000.0,0.664
24056,2024-04-15 07:45:00,82.4,167733333.33,0.56
24057,2024-04-16 08:15:00,17.76,6706666.67,1.888
24057,2024-04-17 19:10:00,60.96,100266666.67,1.216
24057,2024-04-18 06:45:00,78.96,180800000.0,0.712
24058,2024-04-15 14:30:00,18.0,12640000.0,1.64
24058,2024-04-16 19:00:00,55.84,86133333.33,1.12
24058,2024-04-17 06:45:00,80.8,159200000.0,0.752
24058,2024-04-17 07:45:00,82.4,144533333.33,0.672
24059,2024-04-15 14:30:00,18.08,12797333.33,1.472
24059,2024-04-16 19:00:00,58.24,94666666.67,1.312
24059,2024-04-17 06:45:00,77.28,178666666.67,0.848
24059,2024-04-17 07:45:00,78.4,166666666.67,0.776
24062,2024-04-17 15:10:00,18.88,12586666.67,1.72
24062,2024-04-17 19:10:00,19.28,17093333.33,1.616
24062,2024-04-18 07:10:00,25.52,53626666.67,1.76
24062,2024-04-18 11:10:00,31.68,69893333.33,1.704
24062,2024-04-18 15:10:00,41.76,77706666.67,0.84
24062,2024-04-18 19:10:00,51.36,90933333.33,1.368
24062,2024-04-19 06:45:00,80.8,164266666.67,0.8
24062,2024-04-19 07:45:00,80.0,165066666.67,0.72
24062,2024-04-19 09:30:00,84.0,158666666.67,0.536
24060,2024-04-20 08:30:00,25.92,8037333.33,1.688
24060,2024-04-22 06:45:00,75.04,176800000.0,0.808
24060,2024-04-22 07:45:00,76.24,132800000.0,0.336
24060,2024-04-22 08:00:00,,179466666.67,0.64
24060,2024-04-22 08:45:00,76.32,161333333.33,0.648
24061,2024-04-20 08:30:00,28.56,5602666.67,1.696
24061,2024-04-22 06:45:00,66.72,176266666.67,1.04
24061,2024-04-22 07:45:00,68.48,110933333.33,0.744
24061,2024-04-22 08:00:00,,169066666.67,
24061,2024-04-22 08:45:00,68.96,149066666.67,0.912
24063,2024-04-23 10:45:00,15.52,3032000.0,1.808
24063,2024-04-24 19:00:00,36.72,79146666.67,1.72
24063,2024-04-25 06:40:00,61.92,145866666.67,1.104
24063,2024-04-25 09:15:00,68.56,160000000.0,1.0
24063,2024-04-25 10:45:00,68.72,180800000.0,1.0
24064,2024-04-23 10:45:00,18.56,3176000.0,1.888
24064,2024-04-24 19:00:00,36.56,80186666.67,1.888
24064,2024-04-25 06:40:00,57.12,148000000.0,1.352
24064,2024-04-25 09:15:00,60.64,151466666.67,1.128
24064,2024-04-25 10:45:00,63.76,174666666.67,1.272
24065,2024-04-22 14:20:00,18.48,8168000.0,1.84
24065,2024-04-23 19:00:00,49.6,81333333.33,2.824
24065,2024-04-24 06:45:00,76.64,202400000.0,0.856
24065,2024-04-24 07:45:00,79.84,223200000.0,0.76
24065,2024-04-24 08:45:00,77.6,209600000.0,0.768
24066,2024-04-22 17:35:00,19.6,15386666.67,3.016
24066,2024-04-23 19:00:00,45.52,80933333.33,1.4
24066,2024-04-24 06:45:00,75.92,106933333.33,2.392
24066,2024-04-24 07:45:00,76.64,127466666.67,2.376
24066,2024-04-24 08:45:00,77.44,118666666.67,2.328
24069,2024-04-24 16:45:00,19.92,14160000.0,3.056
24069,2024-04-25 08:30:00,26.64,42293333.33,
24069,2024-04-25 12:30:00,29.76,54560000.0,3.232
24069,2024-04-25 16:30:00,34.56,65813333.33,3.296
24069,2024-04-25 20:30:00,40.4,75146666.67,3.264
24069,2024-04-26 06:30:00,61.2,133066666.67,2.68
24069,2024-04-26 09:00:00,63.52,152533333.33,2.88
24069,2024-04-26 10:30:00,64.4,159733333.33,2.472
24068,2024-04-24 21:00:00,21.2,19520000.0,0.256
24068,2024-04-25 08:30:00,28.72,58133333.33,
24068,2024-04-25 12:30:00,36.96,82080000.0,0.224
24068,2024-04-25 16:30:00,47.28,109066666.67,0.24
24068,2024-04-25 20:30:00,59.28,140533333.33,0.592
24068,2024-04-26 05:30:00,84.0,181066666.67,
24068,2024-04-26 07:00:00,80.0,173866666.67,
24067,2024-04-27 10:45:00,16.96,7784000.0,1.912
24067,2024-04-29 07:20:00,74.56,170400000.0,0.888
24067,2024-04-29 08:10:00,76.88,177333333.33,0.912
24070,2024-04-27 10:45:00,16.4,6434666.67,
24070,2024-04-29 07:20:00,82.4,173333333.33,0.808
24070,2024-04-29 08:10:00,81.6,168266666.67,0.752
24071,2024-04-30 10:00:00,16.16,5104000.0,1.992
24071,2024-05-02 06:45:00,85.6,200000000.0,0.672
24071,2024-05-02 07:15:00,84.8,195200000.0,0.68
24072,2024-05-14 09:00:00,18.48,7288000.0,1.992
24072,2024-05-15 20:00:00,60.32,157600000.0,1.344
24072,2024-05-16 06:45:00,78.4,191466666.67,0.816
24073,2024-05-14 09:00:00,18.72,6885333.33,2.12
24073,2024-05-15 20:00:00,50.56,163200000.0,1.384
24073,2024-05-16 06:45:00,68.32,194666666.67,0.968
24073,2024-05-16 07:45:00,71.36,197333333.33,0.952
24075,2024-05-14 09:00:00,17.12,6890666.67,1.856
24075,2024-05-15 20:00:00,55.68,161333333.33,1.36
24075,2024-05-16 06:45:00,75.52,179466666.67,0.76
24074,2024-05-18 08:35:00,15.28,7234666.67,1.792
24074,2024-05-20 06:30:00,80.8,180533333.33,0.792
24074,2024-05-20 08:00:00,76.16,163466666.67,0.672
24076,2024-05-18 08:35:00,16.24,7373333.33,1.624
24076,2024-05-20 06:30:00,75.6,175200000.0,0.744
24076,2024-05-20 08:00:00,81.6,204533333.33,0.712
24077,2024-05-21 08:00:00,18.0,6733333.33,1.928
24077,2024-05-22 19:30:00,71.6,182400000.0,1.088
24077,2024-05-23 06:30:00,86.4,182400000.0,0.472
24077,2024-05-23 07:30:00,85.6,172533333.33,0.376
24078,2024-05-21 08:00:00,17.68,7405333.33,1.936
24078,2024-05-22 19:30:00,62.88,145333333.33,1.256
24078,2024-05-23 06:30:00,76.4,182933333.33,0.632
24078,2024-05-23 07:30:00,75.12,173600000.0,0.648
24079,2024-05-20 15:15:00,18.72,11573333.33,1.768
24079,2024-05-21 20:00:00,57.04,132000000.0,1.344
24079,2024-05-22 06:30:00,85.6,206133333.33,0.824
24079,2024-05-22 08:35:00,88.8,123733333.33,0.672
24080,2024-05-20 14:10:00,19.44,12800000.0,1.552
24080,2024-05-21 20:00:00,54.0,135733333.33,1.296
24080,2024-05-22 06:30:00,77.68,185333333.33,0.912
24080,2024-05-22 08:35:00,80.0,90133333.33,0.744
24080,2024-05-22 11:10:00,81.6,268533333.33,0.576
24082,2024-05-22 15:30:00,18.48,17600000.0,1.92
24082,2024-05-22 19:30:00,19.2,18746666.67,1.832
24082,2024-05-23 09:15:00,28.4,63680000.0,1.792
24082,2024-05-23 19:15:00,52.64,100000000.0,1.368
24082,2024-05-24 06:30:00,79.12,183466666.67,0.784
24082,2024-05-24 08:45:00,83.2,173866666.67,0.672
24082,2024-05-24 10:00:00,83.2,179200000.0,0.528
24082,2024-05-24 11:30:00,85.6,169866666.67,0.48
24083,2024-05-25 09:35:00,18.32,8106666.67,1.688
24083,2024-05-27 07:00:00,72.64,174666666.67,0.424
24083,2024-05-27 07:30:00,74.48,179733333.33,0.4
24084,2024-05-25 09:35:00,17.92,8040000.0,2.056
24084,2024-05-27 07:00:00,74.8,175466666.67,0.984
24084,2024-05-27 07:30:00,74.96,163200000.0,0.96
24085,2024-05-28 08:40:00,16.32,6440000.0,1.904
24085,2024-05-29 19:45:00,63.28,119200000.0,1.272
24085,2024-05-30 06:45:00,79.44,152000000.0,0.56
24085,2024-05-30 07:45:00,81.6,173333333.33,0.496
24081,2024-05-28 08:40:00,18.88,5576000.0,2.056
24081,2024-05-29 19:45:00,61.6,143466666.67,1.368
24081,2024-05-30 06:45:00,79.84,166133333.33,0.704
24086,2024-05-27 18:45:00,20.4,19013333.33,1.664
24086,2024-05-28 20:20:00,51.44,91466666.67,1.416
24086,2024-05-29 06:45:00,73.68,154933333.33,1.056
24086,2024-05-29 07:45:00,75.04,162666666.67,0.984
24086,2024-05-29 08:45:00,74.4,149866666.67,0.936
24087,2024-05-27 17:00:00,16.72,22080000.0,1.944
24087,2024-05-28 20:20:00,48.72,105600000.0,1.416
24087,2024-05-29 06:45:00,70.56,169066666.67,1.008
24087,2024-05-29 07:45:00,72.72,183200000.0,1.008
24087,2024-05-29 08:45:00,74.16,171200000.0,0.824
24090,2024-05-29 15:45:00,19.76,19866666.67,1.872
24090,2024-05-29 19:45:00,20.24,22773333.33,1.76
24090,2024-05-30 07:15:00,24.96,53893333.33,2.0
24090,2024-05-30 11:15:00,29.12,68346666.67,1.976
24090,2024-05-30 15:45:00,39.12,84533333.33,1.8
24090,2024-05-30 19:30:00,46.32,110133333.33,1.576
24090,2024-05-31 06:45:00,68.56,137866666.67,1.16
24090,2024-05-31 07:45:00,69.76,137066666.67,1.032
24090,2024-05-31 09:15:00,69.92,146933333.33,1.04
24090,2024-05-31 11:00:00,73.52,145066666.67,0.88
24088,2024-06-01 08:55:00,18.32,5944000.0,1.752
24088,2024-06-03 06:30:00,65.52,175466666.67,0.944
24088,2024-06-03 08:30:00,64.8,158400000.0,0.928
24089,2024-06-01 08:00:00,18.0,5064000.0,2.088
24089,2024-06-03 06:30:00,69.44,157866666.67,1.032
24089,2024-06-03 08:30:00,71.44,148000000.0,0.856
24091,2024-06-04 07:45:00,14.0,5301333.33,2.104
24091,2024-06-05 19:30:00,63.2,184266666.67,1.568
24091,2024-06-06 06:35:00,86.4,223733333.33,0.648
24091,2024-06-06 07:30:00,85.6,195200000.0,0.704
24092,2024-06-04 07:45:00,16.72,5082666.67,2.08
24092,2024-06-05 19:30:00,66.0,168533333.33,1.512
24092,2024-06-06 06:35:00,100.0,222133333.33,0.688
24092,2024-06-06 07:30:00,101.6,223466666.67,0.52
24093,2024-06-03 14:40:00,15.92,9680000.0,1.904
24093,2024-06-04 20:00:00,52.56,132000000.0,1.552
24093,2024-06-05 06:30:00,75.52,245333333.33,0.872
24093,2024-06-05 07:10:00,73.76,214400000.0,0.832
24094,2024-06-03 14:40:00,14.24,12133333.33,1.952
24094,2024-06-04 20:00:00,48.88,128800000.0,1.672
24094,2024-06-05 06:30:00,79.36,229333333.33,1.0
24094,2024-06-05 07:10:00,78.0,204533333.33,0.992
24096,2024-06-06 06:35:00,33.44,77093333.33,1.744
24096,2024-06-06 11:45:00,44.72,115466666.67,1.544
24096,2024-06-06 15:45:00,60.64,140800000.0,1.552
24096,2024-06-06 19:30:00,60.96,199200000.0,1.464
24096,2024-06-07 06:40:00,96.0,252800000.0,0.56
24096,2024-06-07 07:40:00,99.2,256266666.67,0.544
24096,2024-06-07 08:45:00,97.6,250133333.33,0.56
24096,2024-06-07 11:00:00,101.6,230400000.0,0.408
24095,2024-06-11 08:10:00,20.8,5346666.67,1.912
24095,2024-06-12 19:30:00,55.6,198400000.0,1.288
24095,2024-06-13 06:45:00,82.4,246133333.33,0.848
24097,2024-06-11 08:10:00,22.24,5669333.33,1.928
24097,2024-06-12 19:30:00,55.6,198400000.0,1.288
24097,2024-06-13 06:45:00,87.2,240800000.0,0.712
24098,2024-06-15 12:15:00,19.6,1744000.0,1.896
24098,2024-06-17 06:40:00,55.36,123733333.33,1.616
24098,2024-06-17 09:00:00,59.28,139733333.33,1.52
24098,2024-06-17 10:30:00,62.4,138666666.67,1.44
24099,2024-06-17 17:00:00,19.52,8248000.0,1.824
24099,2024-06-18 19:20:00,44.72,70960000.0,1.4
24099,2024-06-19 06:35:00,73.92,156533333.33,0.968
24099,2024-06-19 08:00:00,74.64,158933333.33,0.888
24099,2024-06-19 09:30:00,78.48,165333333.33,0.824
24100,2024-06-19 16:00:00,20.8,14426666.67,2.016
24100,2024-06-19 20:00:00,21.44,14853333.33,1.96
24100,2024-06-20 06:30:00,27.28,44560000.0,1.832
24100,2024-06-20 10:00:00,31.68,56400000.0,1.784
24100,2024-06-20 14:00:00,43.68,75200000.0,1.864
24100,2024-06-20 18:00:00,52.88,106933333.33,1.616
24100,2024-06-21 06:30:00,88.8,205333333.33,0.72
24100,2024-06-21 07:30:00,85.6,223466666.67,0.592
24100,2024-06-21 09:00:00,84.0,217066666.67,0.512
24101,2024-06-29 07:30:00,19.28,6626666.67,0.952
24101,2024-07-01 07:00:00,92.8,174133333.33,0.36
24101,2024-07-01 07:30:00,92.0,157866666.67,0.24
24103,2024-06-29 07:30:00,19.04,4354666.67,1.904
24103,2024-07-01 07:00:00,89.6,167200000.0,0.64
24103,2024-07-01 07:30:00,84.8,173066666.67,0.544
24105,2024-07-03 20:00:00,61.92,91733333.33,1.504
24105,2024-07-04 06:30:00,85.6,170133333.33,0.856
24105,2024-07-04 08:30:00,84.8,173866666.67,0.784
24104,2024-07-03 20:00:00,59.12,75733333.33,1.552
24104,2024-07-04 06:30:00,80.0,162666666.67,0.944
24104,2024-07-04 08:30:00,82.4,171466666.67,0.816
24106,2024-07-01 13:15:00,23.6,10026666.67,1.944
24106,2024-07-02 20:15:00,69.04,78880000.0,1.416
24106,2024-07-03 06:30:00,83.2,151733333.33,0.704
24106,2024-07-03 08:00:00,84.0,163466666.67,0.56
24107,2024-07-01 14:00:00,21.76,10426666.67,1.816
24107,2024-07-02 20:15:00,62.16,64213333.33,1.208
24107,2024-07-03 06:30:00,88.0,183200000.0,0.672
24107,2024-07-03 08:00:00,87.2,151466666.67,0.584
