OF_ORDEN,OF_LOTE,OF_CANTIDAD_ENTREGADA,CF_ORDEN_EN_EL_ENCADENADO,CF_LOTE_PARENTAL,CF_ID_BIOREACTOR,CF_FECHA/HORA_INICIO,CF_FECHA/HORA_FIN,CF_VOLUMEN_DE_INOCULO_UTILIZADO,CF_TURBIDEZ_INICIO_CULTIVO,CF_TURBIDEZ_FIN_CULTIVO,CF_VIABILIDAD_FINAL_CULTIVO,CF_ID_CENTRIFUGA,CF_CENTRIFUGACION_1_TURBIDEZ,CF_CENTRIFUGACION_2_TURBIDEZ,P_FECHA/HORA_INICIO,P_FECHA/HORA_FIN,P_PH_MAS_BAJO_1,P_PH_MAS_BAJO_2,P_TURBIDEZ_PH_BAJO_1,P_TURBIDEZ_PH_BAJO_2,I_ID_BIOREACTOR_y,I_FECHA/HORA_INICIO,I_FECHA/HORA_FIN,I_VOLUMEN_DE_CULTIVO,I_TURBIDEZ_INICIO_CULTIVO,I_TURBIDEZ_FINAL_CULTIVO,I_VIABILIDAD_FINAL_CULTIVO,BR_CF_LOTE,BR_CF_ID_BIOREACTOR,BR_CF_FECHA_INICIO,BR_CF_FECHA_FIN,BR_CF_DIAS_FASE,BR_CF_FERM0101.AGITATION_PV,BR_CF_FERM0101.AIR_SPARGE_PV,BR_CF_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_CF_FERM0101.DO_1_PV,BR_CF_FERM0101.DO_2_PV,BR_CF_FERM0101.GAS_OVERLAY_PV,BR_CF_FERM0101.LOAD_CELL_NET_PV,BR_CF_FERM0101.PH_1_PV,BR_CF_FERM0101.PH_2_PV,BR_CF_FERM0101.PUMP_1_PV,BR_CF_FERM0101.PUMP_1_TOTAL,BR_CF_FERM0101.PUMP_2_PV,BR_CF_FERM0101.PUMP_2_TOTAL,BR_CF_FERM0101.SINGLE_USE_DO_PV,BR_CF_FERM0101.SINGLE_USE_PH_PV,BR_CF_FERM0101.TEMPERATURA_PV,BR_CF_TH_06299_TI1302.PV,BR_CF_TH_06299_MI1302.PV,BR_I_LOTE,BR_I_ID_BIOREACTOR,BR_I_FECHA_FIN,BR_I_FECHA_INICIO,BR_I_DIAS_FASE,BR_I_FERM0101.AGITATION_PV,BR_I_FERM0101.AIR_SPARGE_PV,BR_I_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_I_FERM0101.DO_1_PV,BR_I_FERM0101.DO_2_PV,BR_I_FERM0101.GAS_OVERLAY_PV,BR_I_FERM0101.LOAD_CELL_NET_PV,BR_I_FERM0101.PH_1_PV,BR_I_FERM0101.PH_2_PV,BR_I_FERM0101.PUMP_1_PV,BR_I_FERM0101.PUMP_1_TOTAL,BR_I_FERM0101.PUMP_2_PV,BR_I_FERM0101.PUMP_2_TOTAL,BR_I_FERM0101.SINGLE_USE_DO_PV,BR_I_FERM0101.SINGLE_USE_PH_PV,BR_I_FERM0101.TEMPERATURA_PV,BR_I_TH_06299_TI1302.PV,BR_I_TH_06299_MI1302.PV,C_LOTE,C_ID_CENTRIFUGA,C_TOTAL_CENTRIFUGACION,C_FECHA_FIN,C_FECHA_INICIO,C_DIAS_FASE,C_CTF0101.EN_PARCIAL,C_CTF0101.EN_TOTAL,C_D01780551.PV,C_D01906041.PV,C_D01916047.PV,C_D01916503.PV,C_D01919022.PV,C_TH_06299_TI1402.PV,C_TH_06299_MI1402.PV,IPC_C_LOTE,IPC_C_CENTRIFUGA,C1_100L,C1_200L,C1_400L,C1_600L,C1_800L,C1_1000L,C1_1200L,C1_1400L,C1_1600L,C1_1800L,C1_2000L,C2_100L,C2_200L,C2_300L,C2_400L,IPC_CF_LOTE,IPC_CF_FECHA_INICIO,IPC_CF_FECHA_FIN,IPC_CF_DIAS_FASE,IPC_CF_TURBIDEZ,IPC_CF_VIABILIDAD,IPC_CF_GLUCOSA_G/L,IPC_CF_TH_07781_TI1501.PV,IPC_CF_TH_07781_MI1501.PV,IPC_I_LOTE,IPC_I_FECHA_FIN,IPC_I_FECHA_INICIO,IPC_I_DIAS_FASE,IPC_I_TURBIDEZ,IPC_I_VIABILIDAD,IPC_I_TH_07781_TI1501.PV,IPC_I_TH_07781_TI1501.PV.1,MP_LOTE,100001_CALIDAD,100002_CALIDAD,100003_CALIDAD,100004_CALIDAD,100005_CALIDAD,100006_CALIDAD,100007_CALIDAD,100008_CALIDAD,100009_CALIDAD,100010_CALIDAD,100011_CALIDAD,100012_CALIDAD,100013_CALIDAD,CF_PRODUCTO_1,CF_PRODUCTO_2
200182435,23029,13.7,1,,13170,2023-04-18 7:30:00,2023-04-20 7:30:00,80.56,16.96,85.6,262400000,6379,27.84,13.36,2023-04-15 5:30:00,2023-04-16 6:30:00,5.52,5.52,30,30.32,13172,2023-04-17 8:10:00,2023-04-18 7:00:00,162.72,18.4,28,96800000,23029,13170,2023-04-18 7:30:00,2023-04-20 7:30:00,2,80,13.54338319,0.467213793,18.2746114,0,4,1635.735369,6,-0.138586426,0,20.92849741,3.640723022,177.6102228,712.1450777,800,29.94221942,21.56126826,43.20627955,23029,13172,2023-04-18 7:00:00,2023-04-17 8:15:00,0.9479166667,72,1.667341935,0.9144754069,0,24.18255604,3.999999389,164.0330561,5.916611308,-0.851782799,0,12.4,0.4406286061,0.1362625403,25.37598701,5.937559555,29.49485655,21.61177655,40.61918878,,,,,,,,,,,,,,,,23029,6379,0,28.3,28.2,27.8,27.6,27.4,27.5,27.8,27.9,27.6,27.8,13.4,13.5,13.2,13.4,23029,2023-04-20 7:30:00,2023-04-18 8:00:00,1.979166667,44.008,89525866.67,1.06,20.26141129,48.35521393,23029,2023-04-18 6:15:00,2023-04-17 8:20:00,0.9131944444,20.78,28547732.8,20.30381908,41.87399829,23029,69,395,548,490,119,316,74.18378474,203,177,72,86,44,0,2063.68,6.72
200182436,23030,13.9,1,,14614,2023-04-18 7:30:00,2023-04-20 7:30:00,81.36,19.36,76,179200000,12912,28.72,12.56,2023-04-15 5:30:00,2023-04-16 6:30:00,5.52,5.52,30,30.32,13172,2023-04-17 8:10:00,2023-04-18 7:00:00,162.72,18.4,28,96800000,23030,14614,2023-04-18 7:30:00,2023-04-20 7:30:00,2,80,14.91436613,0.6687562402,20.14689941,-0.00550119843,3.999966111,1659.811368,-0.156925201,5.878628642,0,131.2986794,3.06122804,3599.214307,136.1020545,795.7418504,29.57997629,21.56126826,43.20627955,23030,13172,2023-04-18 7:00:00,2023-04-17 8:15:00,0.9479166667,72,1.667341935,0.9144754069,0,24.18255604,3.999999389,164.0330561,5.916611308,-0.851782799,0,12.4,0.4406286061,0.1362625403,25.37598701,5.937559555,29.49485655,21.61177655,40.61918878,23030,12912,2,2023-04-20 17:30:00,2023-04-20 7:15:00,0.4270833333,0,0,49.5386818,316.2394822,2.036077376,,4997.53722,20.2279876,40.2887998,23030,12912,0,29.2,28.8,28.2,28.2,28.9,28.7,29.1,29,28.3,28.9,10.6,9.6,20.8,9.2,23030,2023-04-20 7:30:00,2023-04-18 8:00:00,1.979166667,43.456,89823999.99,0.995,20.26141129,48.35521393,23030,2023-04-18 6:15:00,2023-04-17 8:20:00,0.9131944444,20.78,28547732.8,20.30381908,41.87399829,23030,69,395,548,490,119,316,74.18378474,203,177,72,86,44,0,2019.68,5.84
200182437,23031,13.8,1,,14615,2023-04-18 7:30:00,2023-04-20 7:30:00,82.24,18.64,84,97600000,14246,29.52,,2023-04-15 5:30:00,2023-04-16 6:30:00,5.512,5.52,32.96,32.08,14618,2023-04-17 8:30:00,2023-04-18 7:15:00,166.08,17.6,28.08,105600000,23031,14615,2023-04-18 7:30:00,2023-04-20 7:30:00,2,80,14.92328565,0.4926268289,19.23351448,0,4.000157998,1650.114021,5.876344705,-0.234762573,0,22.22113771,2.517865414,3142.167468,667.900137,791.7081971,29.5941835,21.56126826,43.20627955,23031,14618,2023-04-18 7:15:00,2023-04-17 8:30:00,0.9479166667,72,1.220344556,1.376441193,22.8005483,0,3.999908994,167.1051756,-527.3871582,5.913224448,0,17.36000061,0.09598411891,26.0389576,23.32104912,5.910348586,29.4760789,21.61177655,40.61918878,23031,14246,2,2023-04-20 13:30:00,2023-04-20 7:45:00,0.2395833333,0,0,31.71170562,305.2041945,2.348564403,,5678.550988,20.04068721,41.7716007,23031,14246,0,28.2,29,30.7,28.4,29.5,29.8,30,29.8,30,29.6,11.8,15.9,20,24.1,23031,2023-04-20 7:30:00,2023-04-18 8:00:00,1.979166667,43.888,77109600.01,1.12,20.26141129,48.35521393,23031,2023-04-18 6:15:00,2023-04-17 8:20:00,0.9131944444,20.42,30491733,20.30381908,41.87399829,23031,69,395,548,490,119,316,82.22988506,203,177,72,90,44,0,1816.08,6.16
200182440,23032,13.7,1,,14616,2023-04-18 7:30:00,2023-04-20 8:40:00,83.04,18.88,76,196000000,17825,29.44,,2023-04-15 5:30:00,2023-04-16 6:30:00,5.512,5.52,32.96,32.08,14618,2023-04-17 8:30:00,2023-04-18 7:15:00,166.08,17.6,28.08,105600000,23032,14616,2023-04-18 7:30:00,2023-04-20 8:45:00,2.052083333,80,10.18873575,0.6249665364,19.81939885,0,3.999954895,1661.657345,5.878848801,-389.2609619,0,50.72726467,2.794416558,2963.126295,673.0558683,795.8775642,29.59776593,21.58331337,43.06644225,23032,14618,2023-04-18 7:15:00,2023-04-17 8:30:00,0.9479166667,72,1.220344556,1.376441193,22.8005483,0,3.999908994,167.1051756,-527.3871582,5.913224448,0,17.36000061,0.09598411891,26.0389576,23.32104912,5.910348586,29.4760789,21.61177655,40.61918878,23032,17825,2,2023-04-20 13:45:00,2023-04-20 8:15:00,0.2291666667,0,0,37.69120539,282.2453489,2.04484511,,5166.020064,19.97669961,42.8588245,23032,17825,0,28.2,29,28.6,29,30.7,29.7,29.9,29.8,29.8,29.7,29.44,29.18,28.92,28.66,23032,2023-04-20 7:30:00,2023-04-18 8:00:00,1.979166667,42.232,86730400.01,1.15,20.26141129,48.35521393,23032,2023-04-18 6:15:00,2023-04-17 8:20:00,0.9131944444,20.42,30491733,20.30381908,41.87399829,23032,69,395,548,493.0669192,119,316,82.22988506,203,177,72,90,44,0,1865.36,6.56
200182441,23033,13.8,1,,14616,2023-04-25 12:30:00,2023-04-27 13:30:00,82.4,17.84,72.48,227200000,17825,29.12,16,2023-04-23 5:00:00,2023-03-24 13:30:00,5.392,5.448,29.44,28.08,13172,2023-04-24 13:30:00,2023-04-25 12:25:00,165.6,16.96,24.24,104000000,23033,14616,2023-04-25 12:30:00,2023-04-27 13:30:00,2.041666667,80,11.10783489,0.6757926354,20.7754693,0,3.999971969,1662.100288,5.880964093,-389.2609619,0,0,1.816606019,2197.279502,680.155542,787.7803589,29.59785232,21.20729828,62.23555704,23033,13172,2023-04-25 12:30:00,2023-04-24 13:30:00,0.9583333333,71.85961288,2.512300124,2.579575324,,22.26329632,4.000113208,166.6037114,5.926021487,-0.851782799,0,0,0,36.45445919,29.42882783,14.52163821,29.50227838,21.37395727,55.56835189,23033,14246,2,2023-04-27 18:45:00,2023-04-27 12:45:00,0.25,0,0,38.55162967,248.7776898,1.826248949,,4638.870187,20.49036619,60.53898588,23033,14246,0,28.4,29,28.6,29.2,28.6,28.6,30.3,30.3,29.7,28.7,16.8,15.9,15.9,15.3,23033,2023-04-27 12:50:00,2023-04-25 13:00:00,1.993055556,42.32666667,123351111.1,1.443333333,20.14514264,51.85155226,23033,2023-04-25 12:15:00,2023-04-24 14:00:00,0.9270833333,20.51666667,64899999.67,20.16059033,54.14271585,23033,37.08814107,395,563,497,119,316,84,203,183,72,91,44,0,1628.88,5.52
200182442,23034,13.8,1,,14615,2023-04-25 12:30:00,2023-04-27 13:30:00,83.2,16.32,69.12,196800000,12912,24,16,2023-04-23 5:00:00,2023-03-24 13:30:00,5.392,5.448,29.44,28.08,13172,2023-04-24 13:30:00,2023-04-25 12:25:00,165.6,16.96,24.24,104000000,23034,14615,2023-04-25 12:30:00,2023-04-27 13:30:00,2.041666667,80,11.61260928,-7.993735517,19.60943516,0,4.000100779,1640.907571,5.880123101,-0.2335708848,0,8.080811451,2.45017052,2563.842163,685.5488042,787.9624414,29.59657973,21.20729828,62.23555704,23034,13172,2023-04-25 12:30:00,2023-04-24 13:30:00,0.9583333333,71.85961288,2.512300124,2.579575324,,22.26329632,4.000113208,166.6037114,5.926021487,-0.851782799,0,0,0,36.45445919,29.42882783,14.52163821,29.50227838,21.37395727,55.56835189,23034,12912,2,2023-04-27 18:45:00,2023-04-27 12:45:00,0.25,0,0,53.01609091,253.3609674,2.111571393,,4317.663102,20.56605207,61.25660099,23034,12912,0,23.3,23.9,24.6,24.4,24.2,24.2,23.8,22.6,24.4,24.3,17.5,15.3,15.7,15.4,23034,2023-04-27 12:50:00,2023-04-25 13:00:00,1.993055556,40.15333333,110746666.7,1.42875,20.14514264,51.85155226,23034,2023-04-25 12:15:00,2023-04-24 14:00:00,0.9270833333,20.51666667,64899999.67,20.16059033,54.14271585,23034,37.08903003,395,563,497,119,316,84,203,183,100.0562966,91,44,0,1592,5.52
200182443,23035,13.8,1,,14614,2023-04-25 7:45:00,2023-04-27 10:30:00,85.92,17.76,59.52,207200000,14246,25.2,15.12,2023-04-23 5:00:00,2023-03-24 7:30:00,5.52,5.52,25.68,26.56,14618,2023-04-24 7:30:00,2023-04-25 7:30:00,85.92,18,26.24,81600000,23035,14614,2023-04-25 7:45:00,2023-04-27 10:30:00,2.114583333,80,8.025065765,0.3308345436,22.29867997,-0.005529785,4.000002972,1649.262869,5.884256278,-0.2552742,0,35.02391839,1.575026246,1432.034277,24.11651974,799.9759766,29.57369905,21.1844667,61.48026335,23035,14618,2023-04-25 7:30:00,2023-04-24 7:30:00,1,44,1.325385918,1.353849599,38.04344276,0,3.958736699,85.06753675,6.167759302,0.598120689,0,12.4,0.04275434334,5.791318964,38.69206877,6.357613051,29.38151019,21.26908074,56.23364003,23035,17825,2,2023-04-27 15:30:00,2023-04-27 9:30:00,0.25,0,0,51.32735963,234.1277339,1.734088358,,4459.219113,20.29783703,64.73112611,23035,17825,0,25.2,24.6,24.8,24.9,26.2,25,24.5,25.5,24.3,26.7,15.4,15.7,14.6,14.8,23035,2023-04-27 9:40:00,2023-04-25 8:00:00,2.069444444,37.69333333,98379333.34,1.338571429,20.1672585,51.82589405,23035,2023-04-25 7:30:00,2023-04-24 7:30:00,1,20.98333333,33582221.83,20.10663812,51.94123933,23035,37.0908078,395,563,497,119,316,84,203,183,100.0748146,91,44,0,1499.76,4.64
200182444,23036,13.7,1,,13170,2023-05-22 7:30:00,2023-05-24 9:35:00,82,16.4,65.92,142400000,14246,25.84,12.88,2023-05-20 5:00:00,2023-05-21 7:50:00,5.384,5.464,35.44,32.96,13171,2023-05-21 7:50:00,2023-05-22 7:30:00,164.4,14.96,21.76,88000000,23036,13170,2023-05-22 7:30:00,2023-05-24 9:30:00,2.083333333,80,10.48753156,-0.7072615134,20.7960199,0,4,1587.105179,6,-0.137899376,0,20.52537313,2.301380738,108.1075277,658.4535341,792.0995025,29.93572319,21.18826862,62.12072458,23036,13171,2023-05-22 7:30:00,2023-05-21 7:45:00,0.9895833333,72,1.648389424,2.219254785,26.9137644,0,4.000013267,165.1257674,5.986715794,3.17885772,0,7.438710699,0,0,28.21771308,6.075329401,29.50402205,21.68805633,58.09764925,23036,17825,2,2023-05-24 15:00:00,2023-05-24 9:15:00,0.2395833333,0,1,49.14857369,251.4204956,1.667266502,,4945.138119,17.77899754,67.64709996,23036,14246,0,26.5,25.5,25.8,25.4,25.4,25.8,26.1,25.9,26.5,25.8,12.8,13,12.7,12.9,23036,2023-05-24 11:00:00,2023-05-22 8:00:00,2.125,40.03333333,90341555.55,1.62,20.33833297,52.12508339,23036,2023-05-16 12:00:00,2023-05-14 8:00:00,2.166666667,18.16,48857333,20.18893762,51.97120325,23036,28,395,578,504.1743487,119,316,84,198.4264561,199,105.3338513,108.554311,29.4,0,1403.44,4.24
200185569,23038,14,1,,14615,2023-05-23 8:00:00,2023-05-25 10:45:00,83.6,15.28,67.92,145600000,14246,23.04,13.52,2023-05-21 5:00:00,2023-05-22 7:50:00,5.552,5.56,24.4,25.28,14618,2023-05-22 7:50:00,2023-05-23 7:50:00,168.72,12.32,22.32,115200000,23038,14615,2023-05-23 8:00:00,2023-05-25 10:45:00,2.114583333,80,10.72201603,0.04016232013,20.6910971,0,4.000261567,1650.508622,5.879312517,-0.234762573,0,26.12823537,2.35926971,2461.885336,21.68062604,788.217099,29.5979737,21.34435705,61.71225804,23038,14618,2023-05-23 7:45:00,2023-05-22 7:45:00,1,72,2.336424409,1.700779358,24.32095767,0,4.000071713,168.0802883,5.940758465,0.5979528238,0,0,0.001458662031,6.878453961,25.0468943,5.971135494,29.46549472,21.16726006,64.48842116,23038,14246,2,2023-05-25 15:45:00,2023-05-25 10:00:00,0.2395833333,0,0,47.32961619,264.517496,1.870718018,,4631.571681,18.01207875,68.46783498,23038,14246,0,23.6,23,23,23.5,23.6,22.9,22.8,22.7,23,22.9,13.5,13.4,13.4,13.5,23038,2023-05-25 12:30:00,2023-05-23 8:00:00,2.1875,41.18153846,101817025.6,0.8885714286,20.29356703,52.26011552,23038,2023-05-10 6:30:00,2023-05-08 13:20:00,1.715277778,20.07142857,9287237.857,20.18097522,52.63803432,,,,,,,,,,,,,,,1674.64,4.4
200185570,23039,13.7,1,,14616,2023-05-23 8:00:00,2023-05-25 10:15:00,80.4,17.84,67.2,122400000,17825,28.48,13.84,2023-05-21 5:00:00,2023-05-22 7:50:00,5.552,5.56,24.4,25.28,14618,2023-05-22 7:50:00,2023-05-23 7:50:00,168.72,12.32,22.32,115200000,23039,14616,2023-05-23 8:00:00,2023-05-25 10:15:00,2.09375,80,7.934186915,0.01005703557,19.73241802,0,3.999987871,1654.025701,5.883095325,-387.3339274,0,96.70769458,2.419922757,1931.332093,20.75917143,792.0037769,29.59790312,21.34435705,61.71225804,23039,14618,2023-05-23 7:45:00,2023-05-22 7:45:00,1,72,2.336424409,1.700779358,24.32095767,0,4.000071713,168.0802883,5.940758465,0.5979528238,0,0,0.001458662031,6.878453961,25.0468943,5.971135494,29.46549472,21.16726006,64.48842116,23039,17825,2,2023-05-25 15:45:00,2023-05-25 9:45:00,0.25,0,0,47.25836309,282.9340569,2.041172188,,4708.295412,18.01207875,68.46783498,23039,17825,0,28.8,28.8,28.5,28.2,28.5,28.2,29,28.7,28.2,28.2,15,13.1,13.9,13.7,23039,2023-05-25 12:30:00,2023-05-23 8:00:00,2.1875,41.92615385,87176205.14,1.618461538,20.28201953,52.35530314,23039,2023-05-10 6:30:00,2023-05-08 13:20:00,1.715277778,20.07142857,9287237.857,20.18097522,52.63803432,23039,28,395,578,507,119,316,44.80594668,198.4264561,199,105.3360984,108.554311,71.59705626,0,1487.44,3.6
200182445,23040,13.8,1,,13169,2023-05-30 12:00:00,2023-06-01 12:00:00,77.6,15.92,83.2,189866666,14246,27.44,,2023-05-28 5:00:00,2023-05-29 7:30:00,5.432,5.48,33.68,25.04,14618,2023-05-29 7:30:00,2023-05-30 12:00:00,165.6,13.92,32.32,154400000,23040,13169,2023-05-30 12:00:00,2023-06-01 12:00:00,2,80,17.17006163,-0.05943728613,18.12435233,0,3.979272778,268.8935148,6,-0.011331558,0.0510947394,14.28725388,2.856787893,183.3263731,19.22797927,495.5647668,30,20.03926373,70.12112793,23040,14618,2023-05-30 12:00:00,2023-05-29 7:30:00,1.1875,67.05166812,2.662537008,1.35124596,21.83902712,0,3.999996508,154.9057094,5.941128321,0.598120689,0,12.29225867,0.02774746211,2.79663947,22.80565057,5.949850744,29.45893064,19.92969617,60.29631792,23040,14246,2,2023-06-01 19:00:00,2023-06-01 11:15:00,0.3229166667,0,0,51.31032382,264.6891742,1.864613499,,4321.188212,18.40832368,68.17559842,23040,14246,0,27.4,27.4,27.4,27,27.3,27.8,27.8,27.4,27.8,28.3,28.2,27,25.8,24.6,23040,2023-05-30 11:45:00,2023-05-29 7:45:00,1.166666667,20.64,67619047.62,1.388571429,20.29539163,52.79819459,23040,2023-05-30 11:45:00,2023-05-29 7:45:00,1.166666667,20.64285714,67619047.29,20.29539163,52.79819459,23040,28,395,588,518.974026,119,438,35,162,214,124,125,85,0,2129.92,8.16
200184533,23041,13.8,1,,14616,2023-05-30 7:20:00,2023-06-01 7:20:00,82.8,15.6,76.8,260000000,17825,23.28,21.36,2023-05-28 5:00:00,2023-05-29 7:30:00,5.432,5.48,33.68,25.04,14618,2023-05-29 7:30:00,2023-05-30 7:20:00,165.6,13.92,24.48,107200000,23041,14616,2023-05-30 7:15:00,2023-06-01 7:15:00,2,80,12.94628863,1.121562435,19.82099577,0,3.854886275,1691.318141,5.83996083,-389.2086537,0,23.73347089,2.592673765,2568.982889,21.2055588,347.314238,29.59993139,20.06002129,69.28860312,23041,14618,2023-05-30 7:15:00,2023-05-29 7:30:00,0.9895833333,72,1.724648644,1.259509916,23.24595743,0,3.999963959,168.893324,5.951598004,0.598120689,0,12.27093487,0,0,24.24843501,5.96084026,29.46551777,20.12858194,59.30494165,23041,17825,2,2023-06-01 12:15:00,2023-06-01 6:30:00,0.2395833333,0,1,48.85030868,283.6513086,1.9715504,,4610.720796,18.00153585,66.79333566,23041,17825,0,0,23.2,23.2,23.3,23,23.4,23.4,23.3,23.3,23.3,21.7,21.8,21,20.5,23041,2023-06-01 10:00:00,2023-05-30 8:00:00,2.083333333,43.51272727,109250666.7,1.131818182,20.3427812,52.14770616,23041,2023-05-30 11:45:00,2023-05-29 7:45:00,1.166666667,20.64285714,67619047.29,20.29539163,52.79819459,23041,28,395,588,519,119,438,59.13872832,162,214,124,125,90.17078297,0,1873.68,7.28
200184534,23042,13.7,1,,14614,2023-05-31 6:55:00,2023-06-02 9:20:00,79.2,15.28,68.96,209600000,17825,24.4,18.32,2023-05-29 5:00:00,2023-05-30 7:30:00,5.472,5.512,27.12,24.8,13172,2023-05-30 7:30:00,2023-05-31 6:40:00,79.2,14.32,24.64,108800000,23042,14614,2023-05-31 6:45:00,2023-06-02 9:15:00,2.104166667,80,7.859797541,0.4971106547,21.34497877,-0.005475728409,3.980327564,1647.49373,5.877323071,-0.2552742,0,37.63979978,2.315748546,2302.881326,22.72101307,796.0162158,29.59582835,20.11172753,72.75991155,23042,13172,2023-05-31 6:45:00,2023-05-30 7:30:00,0.96875,44,1.9754242,1.525748128,,35.03789463,4.000040199,81.98126954,6.003151157,-0.851782799,0,0,0,22.00498199,36.08022607,6.053196136,29.40313282,19.88540165,63.9501744,23042,17825,2,2023-06-02 14:15:00,2023-06-02 8:30:00,0.2395833333,0,1,55.75803768,313.8549228,1.82090343,,3999.696891,18.06524564,68.00112547,23042,17825,0,24.6,24.4,24.2,24.3,24.2,24.4,24.6,24.6,24.5,24.2,18.7,17.8,18.5,18.2,23042,2023-06-02 11:00:00,2023-05-31 7:20:00,2.152777778,41.82,112677555.6,1.504166667,20.26777506,51.76725035,23042,2023-05-31 6:30:00,2023-05-30 8:00:00,0.9375,17.08,31324799.6,20.32559242,53.01429612,23042,28,395,588,520.0075,119,438,63,162,214,124,125,91,0,1609.76,6.4
200184603,23043,13.7,1,,14615,2023-06-12 8:00:00,2023-06-14 10:30:00,84,16.24,64.96,188000000,14246,24.64,18.56,2023-06-10 5:00:00,2023-06-11 7:35:00,5.44,5.512,31.6,31.44,14618,2023-06-11 7:35:00,2023-06-12 7:35:00,84,13.2,24.24,87200000,23043,14615,2023-06-12 8:00:00,2023-06-14 10:30:00,2.104166667,80,11.78009954,-0.08445518102,20.60982685,0,4.000053201,1654.930845,5.890534841,-0.234762573,0,9.890245545,2.537287627,2643.009617,583.9420377,5.959999847,29.59890538,15.90211189,81.79486968,23043,14618,2023-06-12 7:30:00,2023-06-11 7:30:00,1,71.94371137,1.734052184,1.531660092,24.11600283,0,4.00003629,169.3745101,5.92924687,0.598120689,0,0,0.04915002358,2.234219691,25.09120838,6.013076312,29.46334766,15.81774342,81.69904161,23043,14246,2,2023-06-14 16:30:00,2023-06-14 10:15:00,0.2604166667,0,2,42.65594432,308.3986123,2.117449382,,4632.877171,20.46993998,74.92630004,23043,14246,0,27.4,25.8,25.7,24.1,24.1,24.7,24,24.7,24.2,24.5,19.2,18.7,18.3,18.3,23043,2023-06-14 10:30:00,2023-06-12 8:00:00,2.104166667,42.08,92302769.22,1.546923077,20.23453354,51.53293136,23043,2023-06-06 17:00:00,2023-06-05 8:15:00,1.364583333,23.05,46171777.5,20.3433909,51.64504425,23043,87.27705402,395,588,526.488189,119,438,63,187.2456995,209.72761,124,124.6315789,98.4375,0,1427.912,4.48
200184604,23044,13.7,1,,14616,2023-06-06 9:20:00,2023-06-08 13:50:00,81.2,14.88,56.48,369600000,17825,23.2,11.6,2023-06-04 5:00:00,2023-06-05 8:00:00,5.488,5.552,30.48,26.8,14618,2023-06-05 8:00:00,2023-06-06 9:20:00,84,14.48,19.68,75767200,23044,14616,2023-06-06 9:15:00,2023-06-08 13:45:00,2.1875,80,5.251974052,0.05374906839,21.81458468,0,4.000006478,1657.722356,5.878665094,-385.5712845,0,22.50805812,1.601356125,1850.606249,23.20412176,5.839595787,29.60027531,16.33050611,79.00947577,23044,14618,2023-06-06 9:15:00,2023-06-05 8:00:00,1.052083333,44,0.6711921579,2.164222728,35.32383074,0,4.000008213,85.18477442,6.033098893,0.598120689,0,4.959999847,0,10.38073788,39.44961739,6.232018554,29.40892386,17.87406743,80.35696112,23044,17825,2,2023-06-08 18:45:00,2023-06-08 12:45:00,0.25,0,0,50.52965935,286.5640715,1.935526,,4822.521063,17.78048767,69.72054302,23044,17825,0,22.7,23.1,23,23.1,24,23.4,23.2,23.1,23.6,23.4,11.5,11.7,11.8,11.5,23044,2023-06-08 15:40:00,2023-06-06 13:00:00,2.111111111,32.75428571,78533714.29,1.685,20.25608604,52.49553336,23044,2023-06-06 9:00:00,2023-06-05 8:15:00,1.03125,17.14285714,50189333,20.36979628,51.38390937,23044,87.27705402,395,588,526.488189,119,438,63,187.2456995,209.72761,124,124.6315789,98.4375,0,1240.704,4.96
200184605,23045,13.8,1,,13170,2023-06-12 8:00:00,2023-06-14 8:30:00,81.6,16.72,72.8,174400000,17825,27.84,15.68,2023-06-10 5:00:00,2023-06-11 7:35:00,5.44,5.512,31.6,31.44,14618,2023-06-11 7:35:00,2023-06-12 7:35:00,81.6,13.2,24.24,87200000,23045,13170,2023-06-12 8:00:00,2023-06-14 8:30:00,2.020833333,80,13.23140319,0.2557285053,19.05128205,0,4,1631.527953,6,-0.138586426,0,1458,1.953637776,148.021725,274.5179487,730.7794872,29.91552164,15.87740375,81.8974773,23045,14618,2023-06-12 7:30:00,2023-06-11 7:30:00,1,71.94371137,1.734052184,1.531660092,24.11600283,0,4.00003629,169.3745101,5.92924687,0.598120689,0,0,0.04915002358,2.234219691,25.09120838,6.013076312,29.46334766,15.81774342,81.69904161,23045,17825,2,2023-06-14 14:45:00,2023-06-14 8:30:00,0.2604166667,0,0,51.11033285,297.7822709,2.017937784,,4607.364771,20.02247635,79.92267193,23045,17825,0,28.2,28.1,27.8,28.1,27.6,27.8,27.6,27.4,27.8,28.1,16,15.4,15.7,15.6,23045,2023-06-14 8:30:00,2023-06-12 8:00:00,2.020833333,43.97818182,91039515.15,1.567272727,20.23974455,51.99035397,23045,2023-06-12 6:30:00,2023-06-11 7:50:00,0.9444444444,18.7,45083999.5,20.25854468,53.16995147,23045,129.9643938,395,588,507,119,438,63,189,172.8816009,124,122,100,0,1613.808,6
