HC_LOTE,C_DATETIME,C_CTF0101.EN_PARCIAL,C_CTF0101.EN_TOTAL,C_D01780551.PV,C_D01906041.PV,C_D01916047.PV,C_D01916503.PV,C_D01919022.PV,C_ID_CENTRIFUGA,C_TH_06299_TI1402.PV,C_TH_06299_MI1402.PV,C_CENTRIFUGACION
24063,2024-04-25 10:30:00,0,0,100,0,0.406736829,0.399987817,0,12912,,,1
24063,2024-04-25 10:45:00,0,0,100,0,0.408197535,0.400889411,0,12912,,,1
24063,2024-04-25 11:00:00,0,0,100,0,0.406910094,0.400520802,0,12912,21.52622986,37.3851738,1
24063,2024-04-25 11:15:00,0,0,28.12531426,0,0.011750174,1.834984481,6611.905377,12912,,,1
24063,2024-04-25 11:30:00,0,0,27.27609976,257.0645144,2.749518252,1.598950374,6676.077727,12912,,,1
24063,2024-04-25 11:45:00,0,0,28.21815208,523.7220378,3.762595601,1.550843583,6671.295863,12912,,,1
24063,2024-04-25 12:00:00,0,0,27.87095904,488.7155134,3.24114257,1.625166591,6671.727752,12912,21.23019171,37.65678787,1
24063,2024-04-25 12:15:00,0,0,27.57504943,488.502618,3.211850589,1.645747128,6672.214435,12912,,,1
24063,2024-04-25 12:30:00,0,0,27.82845007,484.7091006,2.922269745,1.565567396,6671.266625,12912,,,1
24063,2024-04-25 12:45:00,0,0,27.96757208,483.2766666,3.124442975,1.580435744,6671.123295,12912,,,1
24063,2024-04-25 13:00:00,0,0,28.25730314,480.2713163,3.170719839,1.504872649,6669.360842,12912,19.71953583,43.11095,1
24063,2024-04-25 13:15:00,0,0,28.49145325,477.7511594,3.062103435,1.516940164,6671.156044,12912,,,1
24063,2024-04-25 13:30:00,0,1,28.51285776,473.9430176,3.199484154,1.542135809,6667.445869,12912,,,1
24063,2024-04-25 13:45:00,0,1,27.02814043,470.6908486,2.983561739,1.593039986,6669.835279,12912,,,1
24063,2024-04-25 14:00:00,0,1,28.54248864,464.673272,3.218413758,1.566772933,6670.8173,12912,21.69713402,39.60997391,1
24063,2024-04-25 14:45:00,0,1,28.10017924,461.0805784,3.183349367,1.557267295,6668.505613,12912,,,2
24063,2024-04-25 15:00:00,0,2,28.00554403,0,0.01439612,1.576987163,4627.944023,12912,20.85482407,41.19693756,2
24063,2024-04-25 15:15:00,0,0,31,0,0.014079159,2.287733524,448.9504701,12912,,,2
24063,2024-04-25 15:30:00,0,0,100,0,-0.004282427,4,0,12912,,,2
24063,2024-04-25 15:45:00,0,0,26.73640943,0,0.013097626,1.755398107,546.7321777,12912,,,2
24063,2024-04-25 16:00:00,0,0,27.96087646,287.5680624,3.025854963,1.60883882,6670.124561,12912,19.90264511,44.34644699,2
24063,2024-04-25 16:15:00,0,0,27.0637583,254.2179488,3.181490337,1.561313634,6666.80422,12912,,,2
24064,2024-04-25 10:30:00,0,0,100,0,0.411645634,0.406597233,0,14246,,,1
24064,2024-04-25 10:45:00,0,0,100,0,0.411976926,0.407954052,0,14246,,,1
24064,2024-04-25 11:00:00,0,0,100,0,0.412540655,0.407638931,0,14246,21.52622986,37.3851738,1
24064,2024-04-25 11:15:00,0,0,29.78104495,0,0.020164008,1.184729009,6593.040243,14246,,,1
24064,2024-04-25 11:30:00,0,0,26.58701968,481.3966564,3.107781804,1.590917917,6684.091282,14246,,,1
24064,2024-04-25 11:45:00,0,0,26.26811961,492.0230369,3.206231419,1.597866572,6678.907864,14246,,,1
24064,2024-04-25 12:00:00,0,0,26.42382385,496.6409237,3.200761117,1.589697054,6679.841534,14246,21.23019171,37.65678787,1
24064,2024-04-25 12:15:00,0,0,27.34958754,494.5130149,3.19574397,1.582058642,6683.729072,14246,,,1
24064,2024-04-25 12:30:00,0,0,25.97343326,491.9974169,3.193581983,1.605674848,6680.716216,14246,,,1
24064,2024-04-25 12:45:00,0,0,26.72232218,489.994008,3.204558396,1.489590612,6679.918515,14246,,,1
24064,2024-04-25 13:00:00,0,0,27.11004031,486.7402805,3.217866504,1.565083046,6678.554759,14246,19.71953583,43.11095,1
24064,2024-04-25 13:15:00,0,0,26.8108988,484.5587925,3.181097123,1.599532975,6677.473402,14246,,,1
24064,2024-04-25 13:30:00,0,0,26.14213369,480.7078877,3.187702062,1.605825805,6679.624067,14246,,,1
24064,2024-04-25 13:45:00,0,0,26.15757878,476.2377403,3.205165412,1.598730134,6680.263106,14246,,,1
24064,2024-04-25 14:45:00,0,1,27.87701545,247.1822445,3.508427722,1.574675326,6679.264848,14246,,,2
24064,2024-04-25 15:00:00,0,0,25.97319393,0,0.020546414,1.631013034,6689.458726,14246,20.85482407,41.19693756,2
24064,2024-04-25 15:15:00,0,0,100,0,0.007444645,0.677562,0,14246,,,2
24064,2024-04-25 15:30:00,0,0,100,0,0.007715672,0.758591331,0,14246,,,2
24064,2024-04-25 15:45:00,0,0,26.05690859,0,0.026550959,1.616841925,489.5347795,14246,,,2
24064,2024-04-25 16:00:00,0,0,26.04291828,259.3510578,3.158831765,1.594238606,6679.98878,14246,19.90264511,44.34644699,2
24064,2024-04-25 16:15:00,0,0,27.40500433,244.0623155,3.14344585,1.569751252,6677.323905,14246,,,2
24064,2024-04-25 16:30:00,0,0,26.18454912,246.5156616,3.164052077,1.589260488,6676.596148,14246,,,2
24065,2024-04-24 08:30:00,0,0,100,0,0.008282506,-0.007447746,0,14246,,,1
24065,2024-04-24 08:45:00,0,0,100,0,0.00858343,-0.008810711,0,14246,,,1
24065,2024-04-24 09:00:00,0,0,27.86598326,0,0.019849085,1.585941169,6211.511736,14246,21.58353013,23.85631943,1
24065,2024-04-24 09:15:00,0,0,30.7096527,1231.032811,3.05032683,1.598827827,6678.775241,14246,,,1
24065,2024-04-24 09:30:00,0,0,25.95648382,0,0.020376699,1.610825144,6690.597423,14246,,,1
24065,2024-04-24 09:45:00,0,0,27.55882147,502.5687354,3.210633015,1.579132095,6678.444754,14246,,,1
24065,2024-04-24 10:00:00,0,0,26.803823,499.9237206,3.126449092,1.565062224,6679.492452,14246,21.4118672,24.58876228,1
24065,2024-04-24 10:15:00,0,0,26.35421177,496.2927508,3.211542581,1.583052221,6678.907641,14246,,,1
24065,2024-04-24 10:30:00,0,0,26.95342808,491.9952282,3.185856493,1.581553459,6678.147135,14246,,,1
24065,2024-04-24 10:45:00,0,0,27.65623381,489.1663372,3.185200254,1.586230233,6679.167352,14246,,,1
24065,2024-04-24 11:00:00,0,0,26.67246816,486.6098285,3.24827605,1.584930265,6678.168992,14246,19.32889748,27.10654068,1
24065,2024-04-24 11:15:00,0,0,27.00114509,483.5961809,3.216646529,1.588674307,6678.140722,14246,,,1
24065,2024-04-24 11:30:00,0,0,27.75581319,481.2000697,3.163147898,1.575788925,6677.846135,14246,,,1
24065,2024-04-24 11:45:00,0,0,26.27811511,476.0413347,3.193532542,1.59214128,6679.396582,14246,,,1
24065,2024-04-24 12:45:00,0,0,26.82219531,448.6647798,3.193561634,1.645425375,6679.555241,14246,,,2
24065,2024-04-24 13:00:00,0,1,27.32909492,0,0.013614706,1.585465816,4585.511876,14246,22.07556343,24.22254181,2
24065,2024-04-24 13:15:00,0,0,100,0,0.008179081,0.599375997,0,14246,,,2
24065,2024-04-24 13:30:00,0,0,100,0,0.008175341,0.727158269,0,14246,,,2
24065,2024-04-24 13:45:00,0,0,27.91887059,0,0.023541959,1.591047039,3336.325117,14246,,,2
24065,2024-04-24 14:00:00,0,0,26.14686521,256.4424982,3.164471254,1.598902858,6679.880181,14246,19.32889748,27.76573944,2
24065,2024-04-24 14:15:00,0,0,26.15712825,255.2182489,3.040303541,1.620711775,6680.038714,14246,,,2
24065,2024-04-24 14:30:00,0,0,25.87333891,257.4681241,2.985541176,1.611930437,6679.533014,14246,,,2
24066,2024-04-24 08:30:00,0,0,100,0,-0.003993034,0.527200794,0,12912,,,1
24066,2024-04-24 08:45:00,0,0,100,0,-0.004261761,0.513479727,0,12912,,,1
24066,2024-04-24 09:00:00,0,0,26.91897979,0,0.012637197,1.621984885,6237.867116,12912,21.58353013,23.85631943,1
24066,2024-04-24 09:15:00,0,0,28.22640324,0,0.011490021,1.598388945,6688.091634,12912,,,1
24066,2024-04-24 09:30:00,0,0,27.31402768,123.9172991,0.212835453,1.709163692,6686.065444,12912,,,1
24066,2024-04-24 09:45:00,0,0,28.23511427,500.2371309,3.056721333,1.603611543,6672.035813,12912,,,1
24066,2024-04-24 10:00:00,0,0,27.77326904,498.1229024,3.233493634,1.526789836,6673.059697,12912,21.4118672,24.58876228,1
24066,2024-04-24 10:15:00,0,0,26.65287526,495.5594742,3.201873706,1.604682338,6672.97049,12912,,,1
24066,2024-04-24 10:30:00,0,0,26.87950932,492.3744115,3.224580035,1.667427221,6671.448286,12912,,,1
24066,2024-04-24 10:45:00,0,0,26.56269403,490.3968056,3.071347091,1.635911138,6672.704036,12912,,,1
24066,2024-04-24 11:00:00,0,0,27.10884332,488.3334516,3.171541302,1.633605827,6671.887521,12912,19.32889748,27.10654068,1
24066,2024-04-24 11:15:00,0,0,28.23339562,483.0677926,3.819069012,1.590553186,6671.13865,12912,,,1
24066,2024-04-24 11:30:00,0,0,26.65807667,483.7941993,3.155094948,1.670077897,6669.259066,12912,,,1
24066,2024-04-24 11:45:00,0,0,27.33522884,479.5980857,3.185798321,1.59777541,6671.462614,12912,,,1
24066,2024-04-24 12:30:00,0,1,27.09536972,466.7519547,3.246076554,1.578579573,6669.760677,12912,,,2
24066,2024-04-24 12:45:00,0,2,26.81734768,0,0.037102125,1.572218164,4869.989326,12912,,,2
24066,2024-04-24 13:00:00,0,0,100,11.76070601,-0.005305802,3.688236439,0,12912,22.07556343,24.22254181,2
24066,2024-04-24 13:15:00,0,0,100,0,-0.004571772,3.747709156,0,12912,,,2
24066,2024-04-24 13:30:00,0,0,26.20599089,0,0.013336819,1.577639473,3378.087993,12912,,,2
24066,2024-04-24 13:45:00,0,0,27.60097749,256.9274531,2.991240937,1.62220493,6674.635047,12912,,,2
24066,2024-04-24 14:00:00,0,0,27.86605955,261.9737514,3.467472286,1.615317427,6674.963166,12912,19.32889748,27.76573944,2
24066,2024-04-24 14:15:00,0,0,27.30394033,256.7425025,3.360676832,1.583230578,6672.325969,12912,,,2
24067,2024-04-29 08:15:00,0,0,100,0,0.465199905,0.468912909,0,17825,,,1
24067,2024-04-29 08:30:00,0,0,100,0,0.465079643,0.468330985,0,17825,,,1
24067,2024-04-29 08:45:00,0,0,100,0,0.465491621,0.468857159,0,17825,,,1
24067,2024-04-29 09:00:00,0,0,30.67708846,0,0.022942132,1.568770597,1089.776418,17825,21.3919487,56.60573196,1
24067,2024-04-29 09:15:00,0,0,31.09057283,95.14619175,0.154352023,1.575930908,6688.139623,17825,,,1
24067,2024-04-29 09:30:00,0,0,31.46502166,520.7743558,3.192720965,1.580815886,6677.292288,17825,,,1
24067,2024-04-29 09:45:00,0,0,32.53789199,520.0481622,3.19690998,1.599135406,6671.980275,17825,,,1
24067,2024-04-29 10:00:00,0,0,30.90445951,516.9450505,3.21132215,1.58949323,6672.384252,17825,22.11218643,55.82445908,1
24067,2024-04-29 10:15:00,0,0,31.60435278,514.6932662,3.208977655,1.601018847,6671.348386,17825,,,1
24067,2024-04-29 10:30:00,0,0,31.86654948,512.758958,3.196619841,1.565631038,6675.830105,17825,,,1
24067,2024-04-29 10:45:00,0,0,30.82148596,510.9846041,3.200379363,1.619103213,6676.90696,17825,,,1
24067,2024-04-29 11:00:00,0,0,30.75996005,509.0927771,3.21275916,1.596115636,6677.929893,17825,20.0857563,57.87530136,1
24067,2024-04-29 11:15:00,0,0,30.68488918,503.4484167,3.194646931,1.608333315,6671.239272,17825,,,1
24067,2024-04-29 11:30:00,0,0,32.44515178,500.9150247,3.18713918,1.593231653,6672.743852,17825,,,1
24067,2024-04-29 12:30:00,0,1,32.23100357,584.6888456,2.521612408,1.587829819,6678.442414,17825,,,2
24067,2024-04-29 12:45:00,0,0,32,0,0.019700221,1.712308037,3505.171455,17825,,,2
24067,2024-04-29 13:00:00,0,0,100,0,0.001656811,0.044773634,0,17825,20.8304081,61.90374374,2
24067,2024-04-29 13:15:00,0,0,100,0,0.002083302,0.031756974,0,17825,,,2
24067,2024-04-29 13:30:00,0,0,31.94245211,363.9787592,2.591559733,1.632867019,6678.311196,17825,,,2
24067,2024-04-29 13:45:00,0,0,31.07588467,260.9045723,3.207870357,1.649698576,6678.564234,17825,,,2
24067,2024-04-29 14:00:00,0,0,30.70198543,254.401523,3.17238751,1.655910777,6672.605899,17825,21.69713402,59.6087532,2
24067,2024-04-29 14:15:00,0,0,30.95924745,254.0811336,3.068781258,1.631734325,6677.36332,17825,,,2
24068,2024-04-26 06:15:00,0,0,100,0,0.413252354,0.407112421,0,14246,,,1
24068,2024-04-26 06:30:00,0,0,100,0,0.412384224,0.406781079,0,14246,,,1
24068,2024-04-26 06:45:00,0,0,100,0,0.007870388,0.06825807,0,14246,,,1
24068,2024-04-26 07:00:00,0,0,100,0,0.008337453,0.073463939,0,14246,22.01452637,43.34543991,1
24068,2024-04-26 07:15:00,0,0,28.40197501,0,0.020467474,1.591100108,5763.674755,14246,,,1
24068,2024-04-26 07:30:00,0,0,26.96485338,506.5210068,3.118244738,1.614533062,6683.018726,14246,,,1
24068,2024-04-26 07:45:00,0,0,27.8344271,504.7528253,3.188177475,1.583494417,6680.708455,14246,,,1
24068,2024-04-26 08:00:00,0,0,27.95932919,501.8301822,3.21448335,1.59027564,6681.11195,14246,20.90365219,44.81032562,1
24068,2024-04-26 08:15:00,0,0,26.43699827,498.0906673,3.173414311,1.628778068,6681.863911,14246,,,1
24068,2024-04-26 08:30:00,0,0,26.36222181,495.2586324,3.219272656,1.596783929,6680.641669,14246,,,1
24068,2024-04-26 08:45:00,0,0,26.53440101,495.3928215,3.204294453,1.609438836,6681.662865,14246,,,1
24068,2024-04-26 09:00:00,0,0,26.2532264,490.1667487,3.167522777,1.600162041,6679.929336,14246,19.19461632,50.18463516,1
24068,2024-04-26 09:15:00,0,0,27.64037521,490.7559832,3.231392184,1.622935564,6679.156754,14246,,,1
24068,2024-04-26 09:30:00,0,0,26.57050283,485.1824303,3.17627334,1.591491188,6681.619978,14246,,,1
24068,2024-04-26 09:45:00,0,0,26.71128695,481.0190374,3.192463158,1.590702535,6683.422027,14246,,,1
24068,2024-04-26 10:45:00,0,1,26.98213966,0,0.004266118,1.57852435,5598.356002,14246,,,2
24068,2024-04-26 11:00:00,0,0,100,0,0.008173852,0.573282993,0,14246,21.46519279,43.14298469,2
24068,2024-04-26 11:15:00,0,0,100,0,0.007870388,0.665694383,0,14246,,,2
24068,2024-04-26 11:30:00,0,0,100,0,0.007581043,0.618436164,0,14246,,,2
24068,2024-04-26 11:45:00,0,0,26.13777733,0,0.026408265,1.576809156,5779.970127,14246,,,2
24068,2024-04-26 12:00:00,0,0,25.90454819,255.0735192,3.416656666,1.620356579,6679.385291,14246,19.5974617,46.76351166,2
24068,2024-04-26 12:15:00,0,0,26.31853936,256.4504934,3.007165321,1.586243628,6678.130358,14246,,,2
24068,2024-04-26 12:30:00,0,0,25.89765345,256.3085088,3.244518727,1.606650893,6678.191544,14246,,,2
24069,2024-04-26 10:30:00,0,0,100,0,0.406612116,0.4,0,12912,,,1
24069,2024-04-26 10:45:00,0,0,100,0,-0.005427803,0.020728513,0,12912,,,1
24069,2024-04-26 11:00:00,0,0,27.5569629,0,0.013890294,1.606137706,2366.999968,12912,21.46519279,43.14298469,1
24069,2024-04-26 11:15:00,0,0,28.80045984,842.3394569,1.030050388,1.617118121,6679.092898,12912,,,1
24069,2024-04-26 11:30:00,0,0,27.44791696,552.0175365,2.643888206,1.558622837,6667.986026,12912,,,1
24069,2024-04-26 11:45:00,0,0,27.43512992,497.5949496,3.003358705,1.479679302,6664.148787,12912,,,1
24069,2024-04-26 12:00:00,0,0,27.41364825,493.3235961,3.197089407,1.568785351,6658.425779,12912,19.5974617,46.76351166,1
24069,2024-04-26 12:15:00,0,0,28.46508273,490.686057,3.235215066,1.780738471,6661.665014,12912,,,1
24069,2024-04-26 12:30:00,0,0,28.53279864,486.9406148,2.938753542,1.778089717,6671.739369,12912,,,1
24069,2024-04-26 12:45:00,0,0,28.17251469,484.4544173,3.243861065,1.74203606,6670.456345,12912,,,1
24069,2024-04-26 13:00:00,0,0,28.26816988,481.3770853,3.19332712,1.780480257,6671.476605,12912,22.38074875,41.14810562,1
24069,2024-04-26 13:15:00,0,0,28.44896853,479.6829273,3.113735985,1.542296896,6670.056655,12912,,,1
24069,2024-04-26 13:30:00,0,0,27.75227567,483.5626363,3.189205314,1.398036259,6670.427671,12912,,,1
24069,2024-04-26 13:45:00,0,1,26.98767548,480.6811947,3.176614813,1.593562152,6671.33803,12912,,,1
24069,2024-04-26 14:45:00,0,1,26.86050659,467.7505082,3.117535924,1.603861841,6669.035027,12912,,,2
24069,2024-04-26 15:00:00,0,2,27.69261039,0,0.012435841,1.533955151,2715.382449,12912,22.26421354,47.02858242,2
24069,2024-04-26 15:15:00,0,0,100,0,-0.004845184,4,0,12912,,,2
24069,2024-04-26 15:30:00,0,0,100,0,-0.004282427,4,0,12912,,,2
24069,2024-04-26 15:45:00,0,0,27.66463245,0,0.011427076,1.592903451,2955.694081,12912,,,2
24069,2024-04-26 16:00:00,0,0,26.49763651,239.389318,3.192835349,1.671868008,6667.981088,12912,19.83801258,54.60492941,2
24069,2024-04-26 16:15:00,0,0,26.57300586,231.5142548,3.709607565,1.666680355,6664.797459,12912,,,2
24070,2024-04-29 08:15:00,0,0,100,0,0.414563328,0.409722233,0,14246,,,1
24070,2024-04-29 08:30:00,0,0,100,0,0.414103722,0.409692234,0,14246,,,1
24070,2024-04-29 08:45:00,0,0,100,0,0.415700491,0.411031059,0,14246,,,1
24070,2024-04-29 09:00:00,0,0,27.96019853,0,0.023814024,1.597552621,1112.252079,14246,21.3919487,56.60573196,1
24070,2024-04-29 09:15:00,0,0,29.61950176,1230.433032,3.047955218,1.600560884,6677.033376,14246,,,1
24070,2024-04-29 09:30:00,0,0,28.01613352,504.3694688,3.191045135,1.58165681,6679.62142,14246,,,1
24070,2024-04-29 09:45:00,0,0,27.83442452,492.1984961,3.232390125,1.60827984,6680.041537,14246,,,1
24070,2024-04-29 10:00:00,0,0,26.84207006,490.7049408,3.183309194,1.579817993,6679.655543,14246,22.11218643,55.82445908,1
24070,2024-04-29 10:15:00,0,0,26.6663576,487.6976132,3.184823637,1.588856356,6678.623855,14246,,,1
24070,2024-04-29 10:30:00,0,0,26.76323999,485.7496732,3.160862905,1.586242987,6682.021786,14246,,,1
24070,2024-04-29 10:45:00,0,0,27.12583799,483.9079102,3.229067034,1.629581467,6681.42025,14246,,,1
24070,2024-04-29 11:00:00,0,0,26.49196651,480.8122988,3.186229441,1.597625214,6678.19729,14246,20.0857563,57.87530136,1
24070,2024-04-29 11:15:00,0,0,26.22608457,476.648093,3.219872284,1.605456325,6676.842093,14246,,,1
24070,2024-04-29 11:30:00,0,0,27.40576377,474.4287595,3.197596989,1.592643031,6677.836717,14246,,,1
24070,2024-04-29 11:45:00,0,0,26.40356934,489.6132345,3.195625721,1.580115839,6678.918315,14246,,,1
24070,2024-04-29 12:45:00,0,1,27.81484137,269.9314475,0.952557116,1.600939711,6683.314879,14246,,,2
24070,2024-04-29 13:00:00,0,0,30,0,0.016678031,0.997177622,6497.152712,14246,20.8304081,61.90374374,2
24070,2024-04-29 13:15:00,0,0,100,0,0.007447933,0.602784516,0,14246,,,2
24070,2024-04-29 13:30:00,0,0,100,0,0.007736441,0.712930709,0,14246,,,2
24070,2024-04-29 13:45:00,0,0,26.89817762,0,0.011305774,1.664421394,6686.004001,14246,,,2
24070,2024-04-29 14:00:00,0,0,26.49880344,254.2441326,3.36878889,1.598989869,6677.778706,14246,21.69713402,59.6087532,2
24070,2024-04-29 14:15:00,0,0,25.76601244,253.5479116,3.068843082,1.636798054,6677.775136,14246,,,2
24070,2024-04-29 14:30:00,0,0,26.80807363,256.2476646,3.21750126,1.576089059,6677.382525,14246,,,2
24071,2024-05-02 06:45:00,0,0,100,0,0.406886578,0.401180749,0,12912,,,1
24071,2024-05-02 07:00:00,0,0,100,0,0.406750772,0.400857442,0,12912,20.8304081,46.27521515,1
24071,2024-05-02 07:15:00,0,0,100,0,0.406307888,0.400602607,0,12912,,,1
24071,2024-05-02 07:30:00,0,0,100,0,0.406459969,0.400164726,0,12912,,,1
24071,2024-05-02 07:45:00,0,0,27.72619141,0,0.010280035,1.676769393,6683.526432,12912,,,1
24071,2024-05-02 08:00:00,0,0,28.06668179,333.4931732,2.997492246,1.637662107,6673.922047,12912,21.18442345,44.71266937,1
24071,2024-05-02 08:15:00,0,0,27.84277458,512.8006042,3.151728056,1.557629658,6670.476803,12912,,,1
24071,2024-05-02 08:30:00,0,0,27.50495812,510.4140129,3.215854577,1.6243942,6670.928176,12912,,,1
24071,2024-05-02 08:45:00,0,0,27.09528027,512.6984696,2.685065607,1.65645679,6670.175661,12912,,,1
24071,2024-05-02 09:00:00,0,0,27.13378726,505.5536927,2.982265619,1.684324075,6670.648848,12912,22.2363023,42.91367022,1
24071,2024-05-02 09:15:00,0,0,27.81485628,503.1826258,3.062199684,1.544403537,6671.0212,12912,,,1
24071,2024-05-02 09:30:00,0,0,27.1969397,500.9195119,3.200553133,1.721873378,6669.225841,12912,,,1
24071,2024-05-02 09:45:00,0,0,27.21845222,497.0184157,3.257716826,1.728386712,6668.861509,12912,,,1
24071,2024-05-02 10:00:00,0,1,27.66248535,493.0361577,3.181019713,1.592172629,6670.530443,12912,19.29227638,45.34745407,1
24071,2024-05-02 10:15:00,0,1,26.86426524,487.734516,3.18172362,1.593751742,6671.204626,12912,,,1
24071,2024-05-02 11:15:00,0,2,26.90574413,504.0283073,3.18689062,1.590197011,6671.17698,12912,,,2
24071,2024-05-02 11:30:00,0,0,31,0,0.00863649,2.271376961,2739.195331,12912,,,2
24071,2024-05-02 11:45:00,0,0,100,35.12012736,-0.005439806,4,0,12912,,,2
24071,2024-05-02 12:00:00,0,0,100,0,-0.004571772,4,0,12912,21.95827381,38.70025049,2
24071,2024-05-02 12:15:00,0,0,28.23847275,0,0.025649227,1.748167951,6541.910462,12912,,,2
24071,2024-05-02 12:30:00,0,0,27.81982285,256.5529477,3.203077131,1.591698293,6670.746586,12912,,,2
24071,2024-05-02 12:45:00,0,0,26.56118489,257.8612137,2.775917988,1.717895151,6671.627142,12912,,,2
24072,2024-05-16 06:30:00,0,0,100,0,0.415158996,0.410008538,0,14246,,,1
24072,2024-05-16 06:45:00,0,0,100,0,0.416724491,0.410426022,0,14246,,,1
24072,2024-05-16 07:00:00,0,0,100,0,0.416995278,0.411561875,0,14246,22.0714154,45.95782471,1
24072,2024-05-16 07:15:00,0,0,27.68467958,0,0.024425375,1.610066657,2719.571961,14246,,,1
24072,2024-05-16 07:30:00,0,0,29.10279264,1235.133145,3.118367826,1.621587193,6676.618854,14246,,,1
24072,2024-05-16 07:45:00,0,1,26.52469016,0,0.013173652,1.568432091,4320.880717,14246,,,1
24072,2024-05-16 08:00:00,0,0,28.17686503,514.4524582,3.204411651,1.590673813,6678.516133,14246,21.80700111,46.76351166,1
24072,2024-05-16 08:15:00,0,0,26.52549999,512.373159,3.190398332,1.630928741,6676.53135,14246,,,1
24072,2024-05-16 08:30:00,0,0,26.72652328,509.0098771,3.24722887,1.584470197,6677.675593,14246,,,1
24072,2024-05-16 08:45:00,0,0,26.32985178,509.1004408,3.193433139,1.607057768,6677.45202,14246,,,1
24072,2024-05-16 09:00:00,0,0,27.09892559,504.0970763,3.19322394,1.602785118,6679.927454,14246,19.78057098,53.99816863,1
24072,2024-05-16 09:15:00,0,0,26.74592725,497.6559246,3.199165542,1.56348964,6677.701122,14246,,,1
24072,2024-05-16 09:30:00,0,0,26.75951355,493.5484044,3.19276619,1.548751238,6677.022663,14246,,,1
24072,2024-05-16 09:45:00,0,0,27.08561511,492.6150299,3.227034528,1.559993279,6677.069053,14246,,,1
24072,2024-05-16 10:00:00,0,0,26.31027575,490.0229989,3.201936446,1.628506017,6678.674957,14246,20.59846878,53.2609024,1
24072,2024-05-16 10:15:00,0,0,26.26003008,486.0030091,3.203990818,1.641771352,6676.895153,14246,,,1
24072,2024-05-16 11:15:00,0,1,26.35282168,265.4450092,1.634327682,1.611378151,6682.131994,14246,,,2
24072,2024-05-16 11:30:00,0,0,30,0,0.034677034,2.192962593,671.2287304,14246,,,2
24072,2024-05-16 11:45:00,0,0,100,0,0.007310378,0.738617379,0,14246,,,2
24072,2024-05-16 12:00:00,0,0,25.99251292,0,0.022675292,1.619276644,1965.883643,14246,19.56856218,53.46069443,2
24072,2024-05-16 12:15:00,0,0,26.20444053,254.7929355,3.331323975,1.613891316,6677.30159,14246,,,2
24072,2024-05-16 12:30:00,0,0,25.92576823,249.1084089,3.324722866,1.622145594,6675.543963,14246,,,2
24072,2024-05-16 12:45:00,0,0,25.93479208,256.353228,2.940824004,1.596889601,6676.316707,14246,,,2
24073,2024-05-16 07:15:00,0,0,100,0,0.466357553,0.469189531,0,17825,,,1
24073,2024-05-16 07:30:00,0,0,100,0,0.465351188,0.468942254,0,17825,,,1
24073,2024-05-16 07:45:00,0,0,100,0,0.464922942,0.46875,0,17825,,,1
24073,2024-05-16 08:00:00,0,0,100,0,0.465625,0.469431852,0,17825,21.80700111,46.76351166,1
24073,2024-05-16 08:15:00,0,0,36.25357884,1494.751285,3.639722016,1.403353234,6672.738941,17825,,,1
24073,2024-05-16 08:30:00,0,0,31.69323557,504.1100969,3.206959615,1.608891066,6678.064803,17825,,,1
24073,2024-05-16 08:45:00,0,0,32.3789873,500.755895,3.19569503,1.612546032,6677.821584,17825,,,1
24073,2024-05-16 09:00:00,0,0,32.05060255,498.3280315,3.191691476,1.565157061,6683.642015,17825,19.78057098,53.99816863,1
24073,2024-05-16 09:15:00,0,0,31.09979898,493.9483176,3.215235131,1.627127039,6678.124959,17825,,,1
24073,2024-05-16 09:30:00,0,0,31.9082974,490.4383679,3.182563021,1.571770823,6677.176409,17825,,,1
24073,2024-05-16 09:45:00,0,0,31.79571688,485.181464,3.209880281,1.593505811,6677.307852,17825,,,1
24073,2024-05-16 10:00:00,0,0,31.5468288,481.1043123,3.200801012,1.568506536,6673.777103,17825,20.59846878,53.2609024,1
24073,2024-05-16 10:15:00,0,0,31.09375975,476.6100843,3.214675379,1.624519892,6672.977139,17825,,,1
24073,2024-05-16 10:30:00,0,0,32.34783647,471.5073758,3.19660726,1.570928406,6677.910684,17825,,,1
24073,2024-05-16 10:45:00,0,0,31.0749197,467.1589924,3.184571758,1.568779274,6675.172059,17825,,,1
24073,2024-05-16 11:45:00,0,1,31.34734755,399.9041818,3.198161766,1.596054013,6675.949201,17825,,,2
24073,2024-05-16 12:00:00,0,0,32,0,0.028728649,1.759069697,5839.137593,17825,19.56856218,53.46069443,2
24073,2024-05-16 12:15:00,0,0,100,0,0.001932157,0.064158453,0,17825,,,2
24073,2024-05-16 12:30:00,0,0,100,0,0.001908819,0.043169527,0,17825,,,2
24073,2024-05-16 12:45:00,0,0,31.87032368,274.9966616,2.854906536,1.644944308,6672.617562,17825,,,2
24073,2024-05-16 13:00:00,0,0,30.49978794,256.4651372,2.952684745,1.614587523,6672.827211,17825,22.0999794,47.65021559,2
24073,2024-05-16 13:15:00,0,0,30.78905778,256.7916449,3.417489957,1.586180776,6672.674801,17825,,,2
24073,2024-05-16 13:30:00,0,0,31.53468858,256.0547075,3.161048837,1.572405107,6673.713078,17825,,,2
24074,2024-05-20 07:30:00,0,0,100,0,0.412609463,0.409279321,0,14246,,,1
24074,2024-05-20 07:45:00,0,0,100,0,0.413831043,0.409622004,0,14246,,,1
