IPC_CF_LOTE,IPC_CF_FECHA,IPC_CF_TURBIDEZ,IPC_CF_VIABILIDAD,IPC_CF_GLUCOSA_G/L,IPC_CF_FECHA_APROX,IPC_CF_TH_07781_TI1501.PV,IPC_CF_TH_07781_MI1501.PV
23092,2023-10-05 06:30:00,69.68,105866666.7,1.032,2023-10-05 06:30:00,20.29267883,49.53943889
23092,2023-10-05 07:30:00,70.4,115200000,0.936,2023-10-05 07:30:00,20.29267883,47.85215442
23092,2023-10-05 08:30:00,72.16,132533333.3,0.936,2023-10-05 08:30:00,20.19140625,48.28920555
23092,2023-10-05 09:40:00,74,147466666.7,0.912,2023-10-05 09:45:00,20.24927711,49.17170803
23092,2023-10-05 10:30:00,74.4,161866666.7,0.824,2023-10-05 10:30:00,20.19627573,48.96394595
23092,2023-10-05 12:15:00,75.12,148000000,0.728,2023-10-05 12:15:00,20.22576618,48.93343069
23093,2023-09-27 15:00:00,21.84,5885333.33,1.72,2023-09-27 15:00:00,20.15885353,46.12268448
23093,2023-09-27 19:00:00,21.36,11733333.33,1.856,2023-09-27 19:00:00,20.12087631,51.69738198
23093,2023-09-28 08:00:00,25.76,29573333.33,1.992,2023-09-28 08:00:00,20.0214119,48.95833206
23093,2023-09-28 12:00:00,29.52,45013333.33,1.624,2023-09-28 12:00:00,20.20201199,52.87226337
23093,2023-09-28 16:00:00,33.52,56133333.33,1.544,2023-09-28 16:00:00,20.49884224,51.11400223
23093,2023-09-28 20:00:00,40.16,78080000,1.52,2023-09-28 20:00:00,20.08832359,46.25289154
23093,2023-09-29 08:00:00,64.48,139200000,1.088,2023-09-29 08:00:00,20.22395706,49.36342621
23093,2023-09-29 10:45:00,71.76,131466666.7,0.824,2023-09-29 10:45:00,20.09103727,49.84736828
23093,2023-09-29 12:45:00,73.12,116266666.7,0.728,2023-09-29 12:45:00,20.4870464,49.00376819
23093,2023-09-29 13:10:00,71.36,145333333.3,0.672,2023-09-29 13:15:00,20.4183251,48.19458386
23093,2023-09-29 15:00:00,74.32,108533333.3,0.464,2023-09-29 15:00:00,20.3614006,48.98413204
23094,2023-10-09 14:00:00,18.08,3189333.33,1.68,2023-10-09 14:00:00,20.27821159,51.44310258
23094,2023-10-09 18:00:00,18,5488000,1.784,2023-10-09 18:00:00,20.3614006,51.93503952
23094,2023-10-10 07:00:00,19.12,12826666.67,2.12,2023-10-10 07:00:00,20.15885353,52.79195702
23094,2023-10-10 11:15:00,20.08,19973333.33,1.752,2023-10-10 11:15:00,20.31905945,49.08944511
23094,2023-10-10 15:15:00,22.56,24720000,1.736,2023-10-10 15:15:00,20.16722778,48.56984391
23094,2023-10-10 19:15:00,24.48,37360000,1.768,2023-10-10 19:15:00,20.14813981,47.85971106
23094,2023-10-11 09:00:00,38.96,90933333.33,1.456,2023-10-11 09:00:00,20.17693901,51.79397964
23094,2023-10-11 11:00:00,41.52,99200000,1.384,2023-10-11 11:00:00,20.15885353,49.63469315
23094,2023-10-11 12:35:00,42.8,100000000,1.464,2023-10-11 12:30:00,20.15885353,50.64923286
23094,2023-10-11 15:00:00,46.4,88800000,1.352,2023-10-11 15:00:00,20.2275753,48.28197098
23095,2023-10-09 14:00:00,13.36,3250666.67,1.616,2023-10-09 14:00:00,20.27821159,51.44310258
23095,2023-10-09 18:00:00,13.04,5330666.67,1.912,2023-10-09 18:00:00,20.3614006,51.93503952
23095,2023-10-10 07:00:00,14.32,9626666.67,1.896,2023-10-10 07:00:00,20.15885353,52.79195702
23095,2023-10-10 11:15:00,15.44,16320000,1.744,2023-10-10 11:15:00,20.31905945,49.08944511
23095,2023-10-10 15:15:00,18.48,23893333.33,1.648,2023-10-10 15:15:00,20.16722778,48.56984391
23095,2023-10-10 19:15:00,21.92,39333333.33,1.704,2023-10-10 19:15:00,20.14813981,47.85971106
23095,2023-10-11 09:00:00,40.72,97866666.67,1.472,2023-10-11 09:00:00,20.17693901,51.79397964
23095,2023-10-11 11:00:00,44.8,116800000,1.416,2023-10-11 11:00:00,20.15885353,49.63469315
23095,2023-10-11 12:35:00,44.32,118933333.3,1.376,2023-10-11 12:30:00,20.15885353,50.64923286
23095,2023-10-11 15:15:00,50.24,119466666.7,1.24,2023-10-11 15:15:00,20.17603445,49.00455008
23096,2023-10-17 10:00:00,15.12,5464000,1.904,2023-10-17 10:00:00,20.49884224,49.15826983
23096,2023-10-17 14:00:00,15.68,7810666.67,1.904,2023-10-17 14:00:00,20.15885353,48.07861226
23096,2023-10-17 18:00:00,16.24,13066666.67,1.888,2023-10-17 18:00:00,20.63266754,47.71050262
23096,2023-10-18 06:45:00,24.56,49786666.67,1.8,2023-10-18 06:45:00,20.36772966,51.23688976
23096,2023-10-18 11:00:00,31.04,61706666.67,1.792,2023-10-18 11:00:00,20.03396847,48.22513445
23096,2023-10-18 15:00:00,37.6,85466666.67,1.624,2023-10-18 15:00:00,20.22395706,51.80844879
23096,2023-10-18 19:00:00,46.4,90266666.67,1.536,2023-10-18 19:00:00,20.56394577,49.50086594
23096,2023-10-19 07:30:00,63.28,118133333.3,0.624,2023-10-19 07:30:00,20.05486774,49.87495069
23096,2023-10-19 08:30:00,63.2,120000000,0.736,2023-10-19 08:30:00,20.01960278,50.7251873
23096,2023-10-19 09:00:00,63.28,133866666.7,0.656,2023-10-19 09:00:00,20.08832359,50.85720444
23096,2023-10-19 10:00:00,62.88,142400000,0.704,2023-10-19 10:00:00,20.25831795,51.66377258
23096,2023-10-19 11:00:00,64.64,117333333.3,0.608,2023-10-19 11:00:00,20.49884224,49.0957756
23097,2023-10-17 10:00:00,18.72,4616000,1.92,2023-10-17 10:00:00,20.49884224,49.15826983
23097,2023-10-17 14:00:00,18.32,7002666.67,1.704,2023-10-17 14:00:00,20.15885353,48.07861226
23097,2023-10-17 18:00:00,19.52,11866666.67,1.928,2023-10-17 18:00:00,20.63266754,47.71050262
23097,2023-10-18 06:45:00,29.04,55706666.67,1.696,2023-10-18 06:45:00,20.36772966,51.23688976
23097,2023-10-18 11:00:00,36.56,56986666.67,1.728,2023-10-18 11:00:00,20.03396847,48.22513445
23097,2023-10-18 15:00:00,45.92,80026666.67,1.568,2023-10-18 15:00:00,20.22395706,51.80844879
23097,2023-10-18 19:00:00,52.88,103200000,1.32,2023-10-18 19:00:00,20.56394577,49.50086594
23097,2023-10-19 07:30:00,66,122666666.7,0.504,2023-10-19 07:30:00,20.05486774,49.87495069
23097,2023-10-19 08:30:00,67.68,107200000,0.536,2023-10-19 08:30:00,20.01960278,50.7251873
23097,2023-10-19 09:00:00,68.72,119466666.7,0.528,2023-10-19 09:00:00,20.08832359,50.85720444
23097,2023-10-19 11:00:00,70.48,138133333.3,0.456,2023-10-19 11:00:00,20.49884224,49.0957756
23098,2023-10-17 10:00:00,16.56,5162666.67,1.856,2023-10-17 10:00:00,20.49884224,49.15826983
23098,2023-10-17 14:00:00,16.48,6957333.33,1.896,2023-10-17 14:00:00,20.15885353,48.07861226
23098,2023-10-17 18:00:00,18.08,13440000,1.904,2023-10-17 18:00:00,20.63266754,47.71050262
23098,2023-10-18 06:45:00,24.48,43573333.33,1.84,2023-10-18 06:45:00,20.36772966,51.23688976
23098,2023-10-18 11:00:00,35.44,73306666.67,1.72,2023-10-18 11:00:00,20.03396847,48.22513445
23098,2023-10-18 15:00:00,45.28,83946666.67,1.608,2023-10-18 15:00:00,20.22395706,51.80844879
23098,2023-10-18 19:00:00,53.2,68560000,1.36,2023-10-18 19:00:00,20.56394577,49.50086594
23098,2023-10-19 07:30:00,78,104533333.3,0.552,2023-10-19 07:30:00,20.05486774,49.87495069
23098,2023-10-19 08:30:00,80.8,88800000,0.52,2023-10-19 08:30:00,20.01960278,50.7251873
23098,2023-10-19 09:00:00,81.04,101600000,0.52,2023-10-19 09:00:00,20.08832359,50.85720444
23098,2023-10-19 11:00:00,83.2,114133333.3,0.408,2023-10-19 11:00:00,20.49884224,49.0957756
23099,2023-10-23 10:20:00,21.76,4410666.67,2.056,2023-10-23 10:15:00,20.0557723,50.4882803
23099,2023-10-23 14:20:00,23.6,5616000,1.784,2023-10-23 14:15:00,20.59649897,47.69325469
23099,2023-10-23 18:20:00,23.84,8826666.67,1.76,2023-10-23 18:15:00,20.47714138,48.32085419
23099,2023-10-24 06:40:00,35.04,66773333.33,1.632,2023-10-24 06:45:00,19.98298216,50.65465641
23099,2023-10-24 10:45:00,42.72,91733333.33,1.6,2023-10-24 10:45:00,20.01049765,50.77919095
23099,2023-10-24 14:45:00,49.28,90133333.33,1.536,2023-10-24 14:45:00,20.07295275,48.73408413
23099,2023-10-24 18:45:00,57.84,91733333.33,1.328,2023-10-24 18:45:00,20.20587349,49.19704723
23099,2023-10-25 07:00:00,75.68,153600000,0.792,2023-10-25 07:00:00,19.90567017,49.91319275
23099,2023-10-25 08:15:00,74,134933333.3,0.688,2023-10-25 08:15:00,19.9920249,49.75322925
23099,2023-10-25 09:00:00,73.36,195466666.7,0.64,2023-10-25 09:00:00,19.95269012,49.98966483
23099,2023-10-25 10:30:00,77.92,196266666.7,0.496,2023-10-25 10:30:00,19.9680624,50.04701805
23099,2023-10-25 12:00:00,78.8,219466666.7,0.424,2023-10-25 12:00:00,20.22395706,48.828125
23100,2023-10-23 10:20:00,22,3888000,,2023-10-23 10:15:00,20.0557723,50.4882803
23100,2023-10-23 14:20:00,22.64,5680000,,2023-10-23 14:15:00,20.59649897,47.69325469
23100,2023-10-23 18:20:00,24.08,7152000,,2023-10-23 18:15:00,20.47714138,48.32085419
23100,2023-10-24 06:40:00,32.32,64293333.33,,2023-10-24 06:45:00,19.98298216,50.65465641
23100,2023-10-24 10:45:00,37.68,95200000,,2023-10-24 10:45:00,20.01049765,50.77919095
23100,2023-10-24 14:45:00,43.76,83466666.67,,2023-10-24 14:45:00,20.07295275,48.73408413
23100,2023-10-24 18:45:00,49.6,82133333.33,,2023-10-24 18:45:00,20.20587349,49.19704723
23100,2023-10-25 07:00:00,69.36,140000000,,2023-10-25 07:00:00,19.90567017,49.91319275
23100,2023-10-25 08:15:00,68.88,121333333.3,,2023-10-25 08:15:00,19.9920249,49.75322925
23100,2023-10-25 09:30:00,74.48,144266666.7,,2023-10-25 09:30:00,20.00242233,49.81579532
23100,2023-10-25 11:20:00,70.32,173333333.3,,2023-10-25 11:15:00,19.96896696,50.04611397
23101,2023-10-24 07:45:00,17.84,4765333.33,,2023-10-24 07:45:00,20.4274087,47.57667828
23101,2023-10-24 11:45:00,18.64,6117333.33,,2023-10-24 11:45:00,20.27640343,48.89322853
23101,2023-10-24 15:45:00,19.84,7976000,,2023-10-24 15:45:00,20.1927619,48.86881542
23101,2023-10-24 19:45:00,20.56,7802666.67,,2023-10-24 19:45:00,20.38671827,48.55685616
23101,2023-10-25 06:45:00,28.32,29813333.33,,2023-10-25 06:45:00,19.84960842,49.54426956
23101,2023-10-25 10:45:00,34.24,64053333.33,,2023-10-25 10:45:00,19.92601633,50.24956417
23101,2023-10-25 14:45:00,40.48,70373333.33,,2023-10-25 14:45:00,19.92285156,51.7044611
23101,2023-10-25 20:00:00,48.08,95733333.33,,2023-10-25 20:00:00,19.88397026,51.26229477
23101,2023-10-26 06:30:00,69.52,168800000,,2023-10-26 06:30:00,19.81524849,52.01099396
23101,2023-10-26 08:00:00,68.88,188000000,,2023-10-26 08:00:00,20.08651543,51.66377258
23101,2023-10-26 10:10:00,71.36,205333333.3,,2023-10-26 10:15:00,20.05622387,49.5835451
23102,2023-10-24 07:45:00,19.36,5154666.67,,2023-10-24 07:45:00,20.4274087,47.57667828
23102,2023-10-24 11:45:00,20.08,7501333.33,,2023-10-24 11:45:00,20.27640343,48.89322853
23102,2023-10-24 15:45:00,19.92,11013333.33,,2023-10-24 15:45:00,20.1927619,48.86881542
23102,2023-10-24 19:45:00,22,11360000,,2023-10-24 19:45:00,20.38671827,48.55685616
23102,2023-10-25 06:45:00,31.76,43786666.67,,2023-10-25 06:45:00,19.84960842,49.54426956
23102,2023-10-25 10:45:00,37.12,94933333.33,,2023-10-25 10:45:00,19.92601633,50.24956417
23102,2023-10-25 14:45:00,46.72,118933333.3,,2023-10-25 14:45:00,19.92285156,51.7044611
23102,2023-10-25 18:45:00,54,144266666.7,,2023-10-25 18:45:00,20.23978186,50.78669165
23102,2023-10-26 06:30:00,78.88,174133333.3,,2023-10-26 06:30:00,19.81524849,52.01099396
23102,2023-10-26 07:10:00,80,183466666.7,,2023-10-26 07:15:00,19.93460655,52.07609749
23102,2023-10-26 09:30:00,79.36,200266666.7,,2023-10-26 09:30:00,20.19050121,49.14956722
23103,2023-10-31 10:30:00,17.04,3893333.33,,2023-10-31 10:30:00,20.09375,48.53003727
23103,2023-10-31 14:30:00,17.68,6133333.33,,2023-10-31 14:30:00,20.02141094,48.97099304
23103,2023-10-31 18:30:00,18.64,10160000,,2023-10-31 18:30:00,20.35778332,46.84922684
23103,2023-11-02 07:00:00,75.28,154933333.3,,2023-11-02 07:00:00,20.42650414,48.29282379
23103,2023-11-02 09:00:00,76.08,180266666.7,,2023-11-02 09:00:00,20.17874718,49.37789154
23103,2023-11-02 11:15:00,81.6,178666666.7,,2023-11-02 11:15:00,20.53275108,45.90791319
23104,2023-10-31 10:30:00,16.4,6077333.33,,2023-10-31 10:30:00,20.09375,48.53003727
23104,2023-10-31 14:30:00,16.8,906666.67,,2023-10-31 14:30:00,20.02141094,48.97099304
23104,2023-10-31 18:30:00,17.76,15200000,,2023-10-31 18:30:00,20.35778332,46.84922684
23104,2023-11-02 07:00:00,80.8,159466666.7,,2023-11-02 07:00:00,20.42650414,48.29282379
23104,2023-11-02 09:00:00,81.6,180533333.3,,2023-11-02 09:00:00,20.17874718,49.37789154
23104,2023-11-02 10:45:00,84.8,147466666.7,,2023-11-02 10:45:00,20.34331608,46.24880598
23105,2023-10-31 10:30:00,14.88,3581333.33,,2023-10-31 10:30:00,20.09375,48.53003727
23105,2023-10-31 14:30:00,15.36,6053333.33,,2023-10-31 14:30:00,20.02141094,48.97099304
23105,2023-10-31 18:30:00,16.48,10373333.33,,2023-10-31 18:30:00,20.35778332,46.84922684
23105,2023-11-02 07:00:00,62.8,141333333.3,,2023-11-02 07:00:00,20.42650414,48.29282379
23105,2023-11-02 09:00:00,84,172266666.7,,2023-11-02 09:00:00,20.17874718,49.37789154
23105,2023-11-02 09:15:00,84,157066666.7,,2023-11-02 09:15:00,20.07069206,49.64915943
23105,2023-11-02 11:15:00,87.2,184000000,,2023-11-02 11:15:00,20.53275108,45.90791319
23106,2023-10-25 13:30:00,20.8,816000,,2023-10-25 13:30:00,20.36139965,49.83717335
23106,2023-10-25 17:30:00,20.08,11386666.67,,2023-10-25 17:30:00,20.07288433,50.78848267
23106,2023-10-26 06:15:00,25.68,38986666.67,,2023-10-26 06:15:00,19.7808876,51.90972137
23106,2023-10-26 10:15:00,29.68,65813333.33,,2023-10-26 10:15:00,20.05622387,49.5835451
23106,2023-10-26 14:15:00,35.92,88800000,,2023-10-26 14:15:00,20.31392765,51.34870777
23106,2023-10-26 18:15:00,43.68,108266666.7,,2023-10-26 18:15:00,20.10505295,50.14351252
23106,2023-10-27 07:30:00,73.36,195466666.7,,2023-10-27 07:30:00,20.21039486,49.23321724
23106,2023-10-27 09:00:00,70.24,183733333.3,,2023-10-27 09:00:00,20.08651543,49.91319275
23106,2023-10-27 10:45:00,71.84,213333333.3,,2023-10-27 10:45:00,19.73251247,50.98506743
23107,2023-10-25 15:00:00,23.2,8394666.67,,2023-10-25 15:00:00,19.82248306,51.94227219
23107,2023-10-25 19:00:00,24,14346666.67,,2023-10-25 19:00:00,20.29087067,50.80779645
23107,2023-10-26 06:15:00,26.88,43200000,,2023-10-26 06:15:00,19.7808876,51.90972137
23107,2023-10-26 10:15:00,29.28,58986666.67,,2023-10-26 10:15:00,20.05622387,49.5835451
23107,2023-10-26 14:15:00,35.44,70986666.67,,2023-10-26 14:15:00,20.31392765,51.34870777
23107,2023-10-26 18:15:00,43.52,67706666.67,,2023-10-26 18:15:00,20.10505295,50.14351252
23107,2023-10-27 07:30:00,69.28,152000000,,2023-10-27 07:30:00,20.21039486,49.23321724
23107,2023-10-27 09:00:00,68.56,150666666.7,,2023-10-27 09:00:00,20.08651543,49.91319275
23107,2023-10-27 10:30:00,71.04,164533333.3,,2023-10-27 10:30:00,19.85051346,50.69698728
23107,2023-10-27 11:20:00,71.28,162933333.3,,2023-10-27 11:15:00,19.65975962,51.27314758
23107,2023-10-27 13:30:00,75.36,168533333.3,,2023-10-27 13:30:00,19.94679864,49.72692299
23108,2023-11-06 09:30:00,19.44,6005333.33,,2023-11-06 09:30:00,20.34512424,41.71172196
23108,2023-11-06 13:30:00,19.84,10053333.33,,2023-11-06 13:30:00,20.59649849,41.5346489
23108,2023-11-06 17:30:00,20.64,14800000,,2023-11-06 17:30:00,20.02141094,45.86588478
23108,2023-11-07 07:00:00,34.56,72560000,,2023-11-07 07:00:00,20.2890625,45.45717621
23108,2023-11-07 11:00:00,40.48,92266666.67,,2023-11-07 11:00:00,19.89301109,47.48263931
23108,2023-11-07 15:00:00,49.04,147466666.7,,2023-11-07 15:00:00,19.88397026,44.64699173
23108,2023-11-07 19:00:00,57.36,154933333.3,,2023-11-07 19:00:00,20.08651543,42.11841731
23108,2023-11-08 06:30:00,72.88,226933333.3,,2023-11-08 06:30:00,19.81524849,41.40624809
23108,2023-11-08 07:30:00,74.96,201333333.3,,2023-11-08 07:30:00,19.93822384,41.06987762
23108,2023-11-08 09:00:00,75.6,195733333.3,,2023-11-08 09:00:00,19.99247742,40.32117844
23108,2023-11-08 10:45:00,71.92,215466666.7,,2023-11-08 10:45:00,20.22305393,41.66666412
23108,2023-11-08 12:40:00,75.52,221866666.7,,2023-11-08 12:45:00,20.47533178,42.10883045
23109,2023-11-06 09:30:00,18.48,6613333.33,,2023-11-06 09:30:00,20.34512424,41.71172196
23109,2023-11-06 13:30:00,18.88,10933333.33,,2023-11-06 13:30:00,20.59649849,41.5346489
23109,2023-11-06 17:30:00,19.92,18240000,,2023-11-06 17:30:00,20.02141094,45.86588478
23109,2023-11-07 07:00:00,32.08,72720000,,2023-11-07 07:00:00,20.2890625,45.45717621
23109,2023-11-07 11:00:00,39.44,89333333.33,,2023-11-07 11:00:00,19.89301109,47.48263931
23109,2023-11-07 15:00:00,48.4,130400000,,2023-11-07 15:00:00,19.88397026,44.64699173
23109,2023-11-07 19:00:00,58,156000000,,2023-11-07 19:00:00,20.08651543,42.11841731
23109,2023-11-08 06:30:00,78.24,173866666.7,,2023-11-08 06:30:00,19.81524849,41.40624809
23109,2023-11-08 07:30:00,78.48,202133333.3,,2023-11-08 07:30:00,19.93822384,41.06987762
23109,2023-11-08 09:50:00,74.96,234133333.3,,2023-11-08 09:45:00,20.31799746,41.3302927
23109,2023-11-08 11:20:00,71.68,196266666.7,,2023-11-08 11:15:00,20.22305393,41.59884739
23110,2023-11-07 12:00:00,17.68,6040000,,2023-11-07 12:00:00,20.56394577,45.04123306
23110,2023-11-07 16:00:00,18,8088000,,2023-11-07 16:00:00,20.42650414,42.39131701
23110,2023-11-07 20:00:00,18.72,14320000,,2023-11-07 20:00:00,20.29087067,41.73495798
23110,2023-11-08 06:45:00,25.68,51280000,,2023-11-08 06:45:00,19.84960937,41.34114361
23110,2023-11-08 10:45:00,29.68,78480000,,2023-11-08 10:45:00,20.22305393,41.66666412
23110,2023-11-08 14:45:00,38.96,85066666.67,,2023-11-08 14:45:00,20.39395237,41.77245903
23110,2023-11-08 18:45:00,49.68,114666666.7,,2023-11-08 18:45:00,20.39033461,42.67397213
23110,2023-11-09 07:00:00,74.32,192533333.3,,2023-11-09 07:00:00,20.22395706,41.67028427
23110,2023-11-09 08:00:00,79.44,183466666.7,,2023-11-09 08:00:00,20.35416603,41.66666412
23110,2023-11-09 09:10:00,81.6,199200000,,2023-11-09 09:15:00,20.21988869,42.27980842
23110,2023-11-09 10:00:00,80.08,195200000,,2023-11-09 10:00:00,19.81705666,43.4317131
23110,2023-11-09 11:15:00,84,176800000,,2023-11-09 11:15:00,20.13739645,43.59899426
23111,2023-11-07 12:00:00,17.6,5621333.33,,2023-11-07 12:00:00,20.56394577,45.04123306
23111,2023-11-07 16:00:00,18.4,8160000,,2023-11-07 16:00:00,20.42650414,42.39131701
23111,2023-11-07 20:00:00,19.04,11386666.67,,2023-11-07 20:00:00,20.29087067,41.73495798
23111,2023-11-08 06:45:00,25.04,49440000,,2023-11-08 06:45:00,19.84960937,41.34114361
23111,2023-11-08 10:45:00,30.24,77520000,,2023-11-08 10:45:00,20.22305393,41.66666412
23111,2023-11-08 14:45:00,39.04,8986666.67,,2023-11-08 14:45:00,20.39395237,41.77245903
23111,2023-11-08 18:45:00,49.12,79973333.33,,2023-11-08 18:45:00,20.39033461,42.67397213
23111,2023-11-09 07:00:00,73.36,184266666.7,,2023-11-09 07:00:00,20.22395706,41.67028427
23111,2023-11-09 08:00:00,74.64,179466666.7,,2023-11-09 08:00:00,20.35416603,41.66666412
23111,2023-11-09 09:10:00,74.24,195200000,,2023-11-09 09:15:00,20.21988869,42.27980842
23111,2023-11-09 11:15:00,79.36,172000000,,2023-11-09 11:15:00,20.13739645,43.59899426
23112,2023-11-13 09:30:00,18,5885333.33,,2023-11-13 09:30:00,20.01689053,51.73611069
23112,2023-11-13 13:30:00,18,8178666.67,,2023-11-13 13:30:00,20.18778896,52.10137827
23112,2023-11-13 17:30:00,19.2,16160000,,2023-11-13 17:30:00,20.0214119,50.64495916
23112,2023-11-14 08:00:00,31.6,76754666.67,,2023-11-14 08:00:00,20.2890625,51.12847137
23112,2023-11-14 12:00:00,38.72,83866666.67,,2023-11-14 12:00:00,20.32884789,50.57870102
23112,2023-11-14 16:00:00,51.76,114666666.7,,2023-11-14 16:00:00,19.95088196,47.31626129
23112,2023-11-14 20:00:00,57.68,84933333.33,,2023-11-14 20:00:00,20.47533226,49.50448227
23112,2023-11-15 06:45:00,71.68,189333333.3,,2023-11-15 06:45:00,20.23073912,52.06886673
23112,2023-11-15 07:45:00,75.76,180266666.7,,2023-11-15 07:45:00,20.37586737,48.82450676
23112,2023-11-15 09:45:00,75.92,167466666.7,,2023-11-15 09:45:00,20.27595043,50.9204998
23112,2023-11-15 11:15:00,76.16,183733333.3,,2023-11-15 11:15:00,20.40661049,50.58231926
23113,2023-11-13 09:30:00,17.6,5920000,,2023-11-13 09:30:00,20.01689053,51.73611069
23113,2023-11-13 13:30:00,17.6,9093333.33,,2023-11-13 13:30:00,20.18778896,52.10137827
23113,2023-11-13 17:30:00,19.28,15893333.33,,2023-11-13 17:30:00,20.0214119,50.64495916
23113,2023-11-14 08:00:00,31.92,68453333.33,,2023-11-14 08:00:00,20.2890625,51.12847137
23113,2023-11-14 12:00:00,39.6,7408000,,2023-11-14 12:00:00,20.32884789,50.57870102
23113,2023-11-14 16:00:00,54.64,74666666.67,,2023-11-14 16:00:00,19.95088196,47.31626129
23113,2023-11-14 20:00:00,60.24,106933333.3,,2023-11-14 20:00:00,20.47533226,49.50448227
23113,2023-11-15 06:45:00,76.08,143466666.7,,2023-11-15 06:45:00,20.23073912,52.06886673
23113,2023-11-15 07:45:00,79.2,169600000,,2023-11-15 07:45:00,20.37586737,48.82450676
23113,2023-11-15 08:45:00,78.4,192000000,,2023-11-15 08:45:00,20.01960373,50.5859375
23113,2023-11-15 10:35:00,79.76,209866666.7,,2023-11-15 10:30:00,20.40661049,50.58231926
23113,2023-11-15 12:30:00,83.2,242933333.3,,2023-11-15 12:30:00,20.47623634,50.68366453
23114,2023-11-14 08:00:00,15.28,6701333.33,,2023-11-14 08:00:00,20.2890625,51.12847137
23114,2023-11-14 12:00:00,15.68,7994666.67,,2023-11-14 12:00:00,20.32884789,50.57870102
23114,2023-11-14 16:00:00,17.2,12266666.67,,2023-11-14 16:00:00,19.95088196,47.31626129
23114,2023-11-14 20:00:00,18.32,19226666.67,,2023-11-14 20:00:00,20.47533226,49.50448227
23114,2023-11-15 06:45:00,30.24,73040000,,2023-11-15 06:45:00,20.23073912,52.06886673
23114,2023-11-15 10:45:00,37.44,70480000,,2023-11-15 10:45:00,20.40661049,50.51540661
23114,2023-11-15 14:45:00,49.68,114933333.3,,2023-11-15 14:45:00,20.39395237,48.08238839
23114,2023-11-15 18:45:00,58.16,123200000,,2023-11-15 18:45:00,20.14619493,49.90957737
23114,2023-11-16 06:30:00,77.76,180266666.7,,2023-11-16 06:30:00,20.15523624,51.30490231
23114,2023-11-16 07:30:00,78.56,127200000,,2023-11-16 07:30:00,20.22395706,51.0372517
23114,2023-11-16 10:00:00,77.84,213866666.7,,2023-11-16 10:00:00,20.34331512,47.88772964
23115,2023-11-08 17:35:00,20.56,17760000,,2023-11-08 17:30:00,20.22305393,43.22374153
23115,2023-11-09 07:00:00,24.88,44186666.67,,2023-11-09 07:00:00,20.22395706,41.67028427
23115,2023-11-09 11:00:00,30.08,72666666.67,,2023-11-09 11:00:00,20.0868411,43.70298004
23115,2023-11-09 15:00:00,37.52,90133333.33,,2023-11-09 15:00:00,20.56394577,43.74651555
23115,2023-11-09 19:00:00,47.12,100800000,,2023-11-09 19:00:00,20.49160767,45.3125
23115,2023-11-10 07:00:00,77.12,169066666.7,,2023-11-10 07:00:00,20.22395706,45.18228912
23115,2023-11-10 08:10:00,78.96,199200000,,2023-11-10 08:15:00,20.36094856,45.07740116
23115,2023-11-10 09:30:00,80,166933333.3,,2023-11-10 09:30:00,20.29177475,45.24377823
23115,2023-11-10 11:15:00,78.56,186400000,,2023-11-10 11:15:00,20.28996563,45.10742078
23116,2023-11-08 14:45:00,20.16,1146666.67,,2023-11-08 14:45:00,20.39395237,41.77245903
23116,2023-11-08 18:45:00,20.32,16720000,,2023-11-08 18:45:00,20.39033461,42.67397213
23116,2023-11-09 07:00:00,25.76,52853333.33,,2023-11-09 07:00:00,20.22395706,41.67028427
23116,2023-11-09 11:00:00,30.48,75173333.33,,2023-11-09 11:00:00,20.0868411,43.70298004
23116,2023-11-09 15:00:00,38.72,102666666.7,,2023-11-09 15:00:00,20.56394577,43.74651555
23116,2023-11-09 19:00:00,47.12,113600000,,2023-11-09 19:00:00,20.49160767,45.3125
23116,2023-11-10 07:00:00,77.04,181600000,,2023-11-10 07:00:00,20.22395706,45.18228912
23116,2023-11-10 08:10:00,76.64,185866666.7,,2023-11-10 08:15:00,20.36094856,45.07740116
23116,2023-11-10 10:30:00,79.44,228800000,,2023-11-10 10:30:00,20.29086971,45.18229103
23117,2023-11-14 08:00:00,17.12,5712000,,2023-11-14 08:00:00,20.2890625,51.12847137
23117,2023-11-14 12:00:00,17.76,7061333.33,,2023-11-14 12:00:00,20.32884789,50.57870102
23117,2023-11-14 16:00:00,21.04,10133333.33,,2023-11-14 16:00:00,19.95088196,47.31626129
23117,2023-11-14 20:00:00,20.96,21226666.67,,2023-11-14 20:00:00,20.47533226,49.50448227
23117,2023-11-15 06:45:00,35.92,64933333.33,,2023-11-15 06:45:00,20.23073912,52.06886673
23117,2023-11-15 10:45:00,46.48,59973333.33,,2023-11-15 10:45:00,20.40661049,50.51540661
23117,2023-11-15 14:45:00,58,110133333.3,,2023-11-15 14:45:00,20.39395237,48.08238839
23117,2023-11-15 18:45:00,73.76,121600000,,2023-11-15 18:45:00,20.14619493,49.90957737
23117,2023-11-16 06:30:00,89.6,184800000,,2023-11-16 06:30:00,20.15523624,51.30490231
23117,2023-11-16 07:30:00,90.4,197600000,,2023-11-16 07:30:00,20.22395706,51.0372517
23117,2023-11-16 09:30:00,88.8,201866666.7,,2023-11-16 09:30:00,20.28363609,46.39756775
23122,2023-11-15 13:35:00,19.44,9120000,,2023-11-15 13:30:00,20.51873493,47.6586296
