LOTE,MATERIAL,LOTE_INTERNO,LOTE_PROVEEDOR,QTY,FECHA_RECEPCION,FECHA_TRASLADO
24049,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-06 00:00:00
24049,100004,738446,2463785,316.8,2023-01-19 00:00:00,2024-01-24 00:00:00
24049,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24049,100006,814642,C5945,177.1064,2024-02-09 00:00:00,2024-02-22 00:00:00
24049,100006,676218,C4837,0.4936,2022-03-07 00:00:00,2024-02-01 00:00:00
24049,100007,801438,3159265,6333.822400000001,2023-11-30 00:00:00,2024-02-14 00:00:00
24049,100007,815779,3277679,2018.1776,2024-02-15 00:00:00,2024-03-08 00:00:00
24049,100008,811957,A1682579,142.864,2024-01-29 00:00:00,2024-03-04 00:00:00
24049,100008,779180,A1682479,1.136,2023-08-03 00:00:00,2024-01-24 00:00:00
24049,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24049,100009,812188,0002438496,7688.0,2024-01-30 00:00:00,2024-02-26 00:00:00
24049,100002,812654,K55125135,384.8,2024-01-31 00:00:00,2024-03-13 00:00:00
24049,100010,800462,0002322586,96.8,2023-11-27 00:00:00,2023-12-01 00:00:00
24049,100011,804674,0002408591,3200.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24049,100012,808921,3319235,6155.552,2024-01-16 00:00:00,2024-03-12 00:00:00
24049,100012,795416,3262705,1716.448,2023-11-03 00:00:00,2024-03-06 00:00:00
24049,100004,738446,2463785,72.0,2023-01-19 00:00:00,2024-01-24 00:00:00
24049,100005,723171,M3889,10.8,2022-11-04 00:00:00,2024-03-04 00:00:00
24049,100006,814642,C5945,20.16,2024-02-09 00:00:00,2024-02-22 00:00:00
24049,100007,815779,3277679,1879.2,2024-02-15 00:00:00,2024-03-08 00:00:00
24049,100008,811957,A1682579,16.2,2024-01-29 00:00:00,2024-03-04 00:00:00
24049,100001,804669,100977,6.48,2023-12-19 00:00:00,2024-03-04 00:00:00
24049,100009,812188,0002438496,864.0,2024-01-30 00:00:00,2024-02-26 00:00:00
24049,100002,812654,K55125135,43.2,2024-01-31 00:00:00,2024-03-13 00:00:00
24049,100010,800462,0002322586,10.88,2023-11-27 00:00:00,2023-12-01 00:00:00
24049,100011,804674,0002408591,360.8,2023-12-19 00:00:00,2024-03-14 00:00:00
24049,100012,808921,3319235,1771.2,2024-01-16 00:00:00,2024-03-12 00:00:00
24050,100001,804669,100977,72.36,2023-12-19 00:00:00,2024-03-04 00:00:00
24050,100002,820714,K55125135,72.072,2024-03-11 00:00:00,2024-03-20 00:00:00
24050,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24050,100004,738804,2463829,316.8,2023-01-23 00:00:00,2024-03-14 00:00:00
24050,100005,723171,M3889,96.136,2022-11-04 00:00:00,2024-03-04 00:00:00
24050,100006,814642,C5945,176.4,2024-02-09 00:00:00,2024-02-22 00:00:00
24050,100007,822448,4045286,8000.0,2024-03-19 00:00:00,2024-03-19 00:00:00
24050,100007,815779,3277679,352.0,2024-02-15 00:00:00,2024-03-08 00:00:00
24050,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24050,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24050,100009,812188,0002438496,7688.0,2024-01-30 00:00:00,2024-03-15 00:00:00
24050,100002,820714,K55125135,385.6,2024-03-11 00:00:00,2024-03-20 00:00:00
24050,100010,800462,0002322586,95.648,2023-11-27 00:00:00,2023-12-01 00:00:00
24050,100011,804674,0002408591,3200.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24050,100012,795416,3262705,7872.0,2023-11-03 00:00:00,2024-03-20 00:00:00
24050,100004,738446,2463785,72.0,2023-01-19 00:00:00,2024-01-24 00:00:00
24050,100005,723171,M3889,10.8,2022-11-04 00:00:00,2024-03-04 00:00:00
24050,100006,814642,C5945,20.16,2024-02-09 00:00:00,2024-02-22 00:00:00
24050,100007,815779,3277679,1879.2,2024-02-15 00:00:00,2024-03-08 00:00:00
24050,100008,811957,A1682579,16.2,2024-01-29 00:00:00,2024-03-04 00:00:00
24050,100001,804669,100977,6.48,2023-12-19 00:00:00,2024-03-04 00:00:00
24050,100009,812188,0002438496,864.0,2024-01-30 00:00:00,2024-02-26 00:00:00
24050,100002,812654,K55125135,43.2,2024-01-31 00:00:00,2024-03-13 00:00:00
24050,100010,800462,0002322586,10.88,2023-11-27 00:00:00,2023-12-01 00:00:00
24050,100011,804674,0002408591,360.8,2023-12-19 00:00:00,2024-03-14 00:00:00
24050,100012,808921,3319235,1771.2,2024-01-16 00:00:00,2024-03-12 00:00:00
24051,100001,804669,100977,72.08800000000001,2023-12-19 00:00:00,2024-03-04 00:00:00
24051,100002,820714,K55125135,71.944,2024-03-11 00:00:00,2024-03-20 00:00:00
24051,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24051,100004,738804,2463829,320.0,2023-01-23 00:00:00,2024-03-14 00:00:00
24051,100005,723171,M3889,96.96,2022-11-04 00:00:00,2024-03-04 00:00:00
24051,100006,814642,C5945,177.20000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24051,100007,822448,4045286,8000.0,2024-03-19 00:00:00,2024-03-19 00:00:00
24051,100007,815779,3277679,352.0,2024-02-15 00:00:00,2024-03-08 00:00:00
24051,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24051,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24051,100009,812188,0002438496,7680.0,2024-01-30 00:00:00,2024-03-15 00:00:00
24051,100002,820714,K55125135,383.968,2024-03-11 00:00:00,2024-03-20 00:00:00
24051,100010,800462,0002322586,96.264,2023-11-27 00:00:00,2023-12-01 00:00:00
24051,100011,804674,0002408591,3200.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24051,100012,795416,3262705,7872.0,2023-11-03 00:00:00,2024-03-20 00:00:00
24051,100004,738446,2463785,72.0,2023-01-19 00:00:00,2024-01-24 00:00:00
24051,100005,723171,M3889,10.8,2022-11-04 00:00:00,2024-03-04 00:00:00
24051,100006,814642,C5945,20.16,2024-02-09 00:00:00,2024-02-22 00:00:00
24051,100007,815779,3277679,1879.2,2024-02-15 00:00:00,2024-03-08 00:00:00
24051,100008,811957,A1682579,16.2,2024-01-29 00:00:00,2024-03-04 00:00:00
24051,100001,804669,100977,6.48,2023-12-19 00:00:00,2024-03-04 00:00:00
24051,100009,812188,0002438496,864.0,2024-01-30 00:00:00,2024-02-26 00:00:00
24051,100002,812654,K55125135,43.2,2024-01-31 00:00:00,2024-03-13 00:00:00
24051,100010,800462,0002322586,10.88,2023-11-27 00:00:00,2023-12-01 00:00:00
24051,100011,804674,0002408591,360.8,2023-12-19 00:00:00,2024-03-14 00:00:00
24051,100012,808921,3319235,1771.2,2024-01-16 00:00:00,2024-03-12 00:00:00
24052,100001,804669,100977,71.936,2023-12-19 00:00:00,2024-03-04 00:00:00
24052,100002,820714,K55125135,72.08800000000001,2024-03-11 00:00:00,2024-03-20 00:00:00
24052,100001,804669,100977,72.36,2023-12-19 00:00:00,2024-03-04 00:00:00
24052,100002,820714,K55125135,72.072,2024-03-11 00:00:00,2024-03-20 00:00:00
24052,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24052,100004,738804,2463829,316.8,2023-01-23 00:00:00,2024-03-14 00:00:00
24052,100005,723171,M3889,96.136,2022-11-04 00:00:00,2024-03-04 00:00:00
24052,100006,814642,C5945,176.4,2024-02-09 00:00:00,2024-02-22 00:00:00
24052,100007,822448,4045286,8000.0,2024-03-19 00:00:00,2024-03-19 00:00:00
24052,100007,815779,3277679,352.0,2024-02-15 00:00:00,2024-03-08 00:00:00
24052,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24052,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24052,100009,812188,0002438496,7688.0,2024-01-30 00:00:00,2024-03-15 00:00:00
24052,100002,820714,K55125135,385.6,2024-03-11 00:00:00,2024-03-20 00:00:00
24052,100010,800462,0002322586,95.648,2023-11-27 00:00:00,2023-12-01 00:00:00
24052,100011,804674,0002408591,3200.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24052,100012,795416,3262705,7872.0,2023-11-03 00:00:00,2024-03-20 00:00:00
24052,100004,738446,2463785,72.0,2023-01-19 00:00:00,2024-01-24 00:00:00
24052,100005,723171,M3889,10.8,2022-11-04 00:00:00,2024-03-04 00:00:00
24052,100006,814642,C5945,20.16,2024-02-09 00:00:00,2024-02-22 00:00:00
24052,100007,815779,3277679,1879.2,2024-02-15 00:00:00,2024-03-08 00:00:00
24052,100008,811957,A1682579,16.2,2024-01-29 00:00:00,2024-03-04 00:00:00
24052,100001,804669,100977,6.48,2023-12-19 00:00:00,2024-03-04 00:00:00
24052,100009,812188,0002438496,864.0,2024-01-30 00:00:00,2024-02-26 00:00:00
24052,100002,812654,K55125135,43.2,2024-01-31 00:00:00,2024-03-13 00:00:00
24052,100010,800462,0002322586,10.88,2023-11-27 00:00:00,2023-12-01 00:00:00
24052,100011,804674,0002408591,360.8,2023-12-19 00:00:00,2024-03-14 00:00:00
24052,100012,808921,3319235,1771.2,2024-01-16 00:00:00,2024-03-12 00:00:00
24052,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24052,100004,738804,2463829,287.2,2023-01-23 00:00:00,2024-03-14 00:00:00
24052,100004,738806,2463830,32.800000000000004,2023-01-23 00:00:00,2024-03-21 00:00:00
24052,100005,723171,M3889,96.8,2022-11-04 00:00:00,2024-03-04 00:00:00
24052,100006,814642,C5945,177.60000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24052,100007,822448,4045286,8000.0,2024-03-19 00:00:00,2024-03-19 00:00:00
24052,100007,815779,3277679,352.0,2024-02-15 00:00:00,2024-03-08 00:00:00
24052,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24052,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24052,100009,820609,0002439101,7688.0,2024-03-11 00:00:00,2024-03-20 00:00:00
24052,100002,820714,K55125135,384.8,2024-03-11 00:00:00,2024-03-20 00:00:00
24052,100010,800462,0002322586,96.8,2023-11-27 00:00:00,2023-12-01 00:00:00
24052,100011,804674,0002408591,3200.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24052,100012,795416,3262705,7872.0,2023-11-03 00:00:00,2024-03-20 00:00:00
24053,100001,804669,100977,72.08800000000001,2023-12-19 00:00:00,2024-03-04 00:00:00
24053,100002,820714,K55125135,71.488,2024-03-11 00:00:00,2024-03-20 00:00:00
24053,100001,804669,100977,72.08800000000001,2023-12-19 00:00:00,2024-03-04 00:00:00
24053,100002,820714,K55125135,71.944,2024-03-11 00:00:00,2024-03-20 00:00:00
24053,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24053,100004,738804,2463829,320.0,2023-01-23 00:00:00,2024-03-14 00:00:00
24053,100005,723171,M3889,96.96,2022-11-04 00:00:00,2024-03-04 00:00:00
24053,100006,814642,C5945,177.20000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24053,100007,822448,4045286,8000.0,2024-03-19 00:00:00,2024-03-19 00:00:00
24053,100007,815779,3277679,352.0,2024-02-15 00:00:00,2024-03-08 00:00:00
24053,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24053,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24053,100009,812188,0002438496,7680.0,2024-01-30 00:00:00,2024-03-15 00:00:00
24053,100002,820714,K55125135,383.968,2024-03-11 00:00:00,2024-03-20 00:00:00
24053,100010,800462,0002322586,96.264,2023-11-27 00:00:00,2023-12-01 00:00:00
24053,100011,804674,0002408591,3200.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24053,100012,795416,3262705,7872.0,2023-11-03 00:00:00,2024-03-20 00:00:00
24053,100004,738446,2463785,72.0,2023-01-19 00:00:00,2024-01-24 00:00:00
24053,100005,723171,M3889,10.8,2022-11-04 00:00:00,2024-03-04 00:00:00
24053,100006,814642,C5945,20.16,2024-02-09 00:00:00,2024-02-22 00:00:00
24053,100007,815779,3277679,1879.2,2024-02-15 00:00:00,2024-03-08 00:00:00
24053,100008,811957,A1682579,16.2,2024-01-29 00:00:00,2024-03-04 00:00:00
24053,100001,804669,100977,6.48,2023-12-19 00:00:00,2024-03-04 00:00:00
24053,100009,812188,0002438496,864.0,2024-01-30 00:00:00,2024-02-26 00:00:00
24053,100002,812654,K55125135,43.2,2024-01-31 00:00:00,2024-03-13 00:00:00
24053,100010,800462,0002322586,10.88,2023-11-27 00:00:00,2023-12-01 00:00:00
24053,100011,804674,0002408591,360.8,2023-12-19 00:00:00,2024-03-14 00:00:00
24053,100012,808921,3319235,1771.2,2024-01-16 00:00:00,2024-03-12 00:00:00
24053,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24053,100004,738804,2463829,316.8,2023-01-23 00:00:00,2024-03-14 00:00:00
24053,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24053,100006,814642,C5945,177.704,2024-02-09 00:00:00,2024-02-22 00:00:00
24053,100007,822448,4045286,8000.0,2024-03-19 00:00:00,2024-03-19 00:00:00
24053,100007,815779,3277679,352.0,2024-02-15 00:00:00,2024-03-08 00:00:00
24053,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24053,100001,804669,100977,57.576,2023-12-19 00:00:00,2024-03-04 00:00:00
24053,100009,820609,0002439101,5146.7528,2024-03-11 00:00:00,2024-03-20 00:00:00
24053,100009,812188,0002438496,2533.2472,2024-01-30 00:00:00,2024-03-15 00:00:00
24053,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-03-20 00:00:00
24053,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24053,100011,804674,0002408591,3200.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24053,100012,795416,3262705,7754.352000000001,2023-11-03 00:00:00,2024-03-20 00:00:00
24053,100012,808921,3319235,117.648,2024-01-16 00:00:00,2024-03-12 00:00:00
24054,100001,804669,100977,72.06400000000001,2023-12-19 00:00:00,2024-03-04 00:00:00
24054,100002,820714,K55125135,72.424,2024-03-11 00:00:00,2024-04-10 00:00:00
24054,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24054,100004,738806,2463830,320.0,2023-01-23 00:00:00,2024-03-21 00:00:00
24054,100005,723171,M3889,96.08,2022-11-04 00:00:00,2024-03-04 00:00:00
24054,100006,814642,C5945,178.8,2024-02-09 00:00:00,2024-02-22 00:00:00
24054,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-08 00:00:00
24054,100008,811957,A1682579,143.99200000000002,2024-01-29 00:00:00,2024-03-04 00:00:00
24054,100001,804669,100977,57.504,2023-12-19 00:00:00,2024-03-04 00:00:00
24054,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-03-28 00:00:00
24054,100002,820714,K55125135,385.744,2024-03-11 00:00:00,2024-04-10 00:00:00
24054,100010,800462,0002322586,96.032,2023-11-27 00:00:00,2023-12-01 00:00:00
24054,100011,808869,0002408636,2568.016,2024-01-16 00:00:00,2024-04-08 00:00:00
24054,100011,804674,0002408591,631.984,2023-12-19 00:00:00,2024-03-14 00:00:00
24054,100012,795416,3262705,7872.0,2023-11-03 00:00:00,2024-03-20 00:00:00
24054,100004,738806,2463830,46.400000000000006,2023-01-23 00:00:00,2024-03-21 00:00:00
24054,100005,723171,M3889,7.016,2022-11-04 00:00:00,2024-03-04 00:00:00
24054,100006,814642,C5945,13.024,2024-02-09 00:00:00,2024-02-22 00:00:00
24054,100007,822448,4045286,1211.096,2024-03-19 00:00:00,2024-04-08 00:00:00
24054,100008,811957,A1682579,10.496,2024-01-29 00:00:00,2024-03-04 00:00:00
24054,100001,804669,100977,4.168,2023-12-19 00:00:00,2024-03-04 00:00:00
24054,100009,820609,0002439101,556.8000000000001,2024-03-11 00:00:00,2024-03-28 00:00:00
24054,100002,820714,K55125135,27.808,2024-03-11 00:00:00,2024-04-04 00:00:00
24054,100010,800462,0002322586,6.936,2023-11-27 00:00:00,2023-12-01 00:00:00
24054,100011,804674,0002408591,231.784,2023-12-19 00:00:00,2024-03-14 00:00:00
24054,100012,795416,3262705,1140.96,2023-11-03 00:00:00,2024-03-20 00:00:00
24055,100001,804669,100977,72.24,2023-12-19 00:00:00,2024-03-04 00:00:00
24055,100002,820714,K55125135,72.04,2024-03-11 00:00:00,2024-04-10 00:00:00
24055,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24055,100004,738806,2463830,320.0,2023-01-23 00:00:00,2024-03-21 00:00:00
24055,100005,723171,M3889,95.784,2022-11-04 00:00:00,2024-03-04 00:00:00
24055,100006,814642,C5945,177.60000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24055,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-08 00:00:00
24055,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24055,100001,804669,100977,57.43200000000001,2023-12-19 00:00:00,2024-03-04 00:00:00
24055,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-03-28 00:00:00
24055,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-10 00:00:00
24055,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24055,100011,804674,0002408591,3200.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24055,100012,795416,3262705,7873.6,2023-11-03 00:00:00,2024-03-20 00:00:00
24055,100004,738806,2463830,70.4,2023-01-23 00:00:00,2024-03-21 00:00:00
24055,100005,723171,M3889,10.656,2022-11-04 00:00:00,2024-03-04 00:00:00
24055,100006,814642,C5945,19.624,2024-02-09 00:00:00,2024-02-22 00:00:00
24055,100007,815779,3277679,1561.7600000000002,2024-02-15 00:00:00,2024-03-08 00:00:00
24055,100007,822448,4045286,276.08000000000004,2024-03-19 00:00:00,2024-03-19 00:00:00
24055,100008,811957,A1682579,15.928,2024-01-29 00:00:00,2024-03-04 00:00:00
24055,100001,804669,100977,6.36,2023-12-19 00:00:00,2024-03-04 00:00:00
24055,100009,820609,0002439101,845.28,2024-03-11 00:00:00,2024-03-28 00:00:00
24055,100002,820714,K55125135,42.0,2024-03-11 00:00:00,2024-04-02 00:00:00
24055,100010,800462,0002322586,10.64,2023-11-27 00:00:00,2023-12-01 00:00:00
24055,100011,804674,0002408591,352.24800000000005,2023-12-19 00:00:00,2024-03-14 00:00:00
24055,100012,795416,3262705,1731.096,2023-11-03 00:00:00,2024-03-20 00:00:00
24056,100001,804669,100977,72.0,2023-12-19 00:00:00,2024-03-04 00:00:00
24056,100002,820714,K55125135,72.00800000000001,2024-03-11 00:00:00,2024-04-10 00:00:00
24056,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24056,100004,738806,2463830,320.0,2023-01-23 00:00:00,2024-03-21 00:00:00
24056,100005,723171,M3889,96.4,2022-11-04 00:00:00,2024-03-04 00:00:00
24056,100006,814642,C5945,176.92000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24056,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-08 00:00:00
24056,100008,811957,A1682579,144.8,2024-01-29 00:00:00,2024-03-04 00:00:00
24056,100001,804669,100977,57.768,2023-12-19 00:00:00,2024-03-04 00:00:00
24056,100009,820609,0002439101,7744.0,2024-03-11 00:00:00,2024-03-28 00:00:00
24056,100002,820714,K55125135,383.92,2024-03-11 00:00:00,2024-04-10 00:00:00
24056,100010,800462,0002322586,96.28,2023-11-27 00:00:00,2023-12-01 00:00:00
24056,100011,804674,0002408591,3192.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24056,100012,795416,3262705,7872.0,2023-11-03 00:00:00,2024-03-20 00:00:00
24056,100004,738806,2463830,70.4,2023-01-23 00:00:00,2024-03-21 00:00:00
24056,100005,723171,M3889,10.656,2022-11-04 00:00:00,2024-03-04 00:00:00
24056,100006,814642,C5945,19.624,2024-02-09 00:00:00,2024-02-22 00:00:00
24056,100007,815779,3277679,1561.7600000000002,2024-02-15 00:00:00,2024-03-08 00:00:00
24056,100007,822448,4045286,276.08000000000004,2024-03-19 00:00:00,2024-03-19 00:00:00
24056,100008,811957,A1682579,15.928,2024-01-29 00:00:00,2024-03-04 00:00:00
24056,100001,804669,100977,6.36,2023-12-19 00:00:00,2024-03-04 00:00:00
24056,100009,820609,0002439101,845.28,2024-03-11 00:00:00,2024-03-28 00:00:00
24056,100002,820714,K55125135,42.0,2024-03-11 00:00:00,2024-04-02 00:00:00
24056,100010,800462,0002322586,10.64,2023-11-27 00:00:00,2023-12-01 00:00:00
24056,100011,804674,0002408591,352.24800000000005,2023-12-19 00:00:00,2024-03-14 00:00:00
24056,100012,795416,3262705,1731.096,2023-11-03 00:00:00,2024-03-20 00:00:00
24057,100001,804669,100977,72.0,2023-12-19 00:00:00,2024-03-04 00:00:00
24057,100002,820714,K55125135,72.0,2024-03-11 00:00:00,2024-04-10 00:00:00
24057,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24057,100004,738806,2463830,320.0,2023-01-23 00:00:00,2024-03-21 00:00:00
24057,100005,723171,M3889,95.664,2022-11-04 00:00:00,2024-03-04 00:00:00
24057,100006,814642,C5945,177.60000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24057,100007,822448,4045286,8360.0,2024-03-19 00:00:00,2024-04-08 00:00:00
24057,100008,811957,A1682579,143.624,2024-01-29 00:00:00,2024-03-04 00:00:00
24057,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24057,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-03-28 00:00:00
24057,100002,820714,K55125135,383.9256,2024-03-11 00:00:00,2024-04-10 00:00:00
24057,100010,800462,0002322586,95.264,2023-11-27 00:00:00,2023-12-01 00:00:00
24057,100011,808869,0002408636,3200.0,2024-01-16 00:00:00,2024-04-08 00:00:00
24057,100012,795416,3262705,7872.0,2023-11-03 00:00:00,2024-03-20 00:00:00
24057,100004,738806,2463830,46.400000000000006,2023-01-23 00:00:00,2024-03-21 00:00:00
24057,100005,723171,M3889,7.016,2022-11-04 00:00:00,2024-03-04 00:00:00
24057,100006,814642,C5945,13.024,2024-02-09 00:00:00,2024-02-22 00:00:00
24057,100007,822448,4045286,1211.096,2024-03-19 00:00:00,2024-04-08 00:00:00
24057,100008,811957,A1682579,10.496,2024-01-29 00:00:00,2024-03-04 00:00:00
24057,100001,804669,100977,4.168,2023-12-19 00:00:00,2024-03-04 00:00:00
24057,100009,820609,0002439101,556.8000000000001,2024-03-11 00:00:00,2024-03-28 00:00:00
24057,100002,820714,K55125135,27.808,2024-03-11 00:00:00,2024-04-04 00:00:00
24057,100010,800462,0002322586,6.936,2023-11-27 00:00:00,2023-12-01 00:00:00
24057,100011,804674,0002408591,231.784,2023-12-19 00:00:00,2024-03-14 00:00:00
24057,100012,795416,3262705,1140.96,2023-11-03 00:00:00,2024-03-20 00:00:00
24058,100001,804669,100977,72.0,2023-12-19 00:00:00,2024-03-04 00:00:00
24058,100002,820714,K55125135,71.98400000000001,2024-03-11 00:00:00,2024-04-10 00:00:00
24058,100001,804669,100977,72.24,2023-12-19 00:00:00,2024-03-04 00:00:00
24058,100002,820714,K55125135,72.04,2024-03-11 00:00:00,2024-04-10 00:00:00
24058,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24058,100004,738806,2463830,320.0,2023-01-23 00:00:00,2024-03-21 00:00:00
24058,100005,723171,M3889,95.784,2022-11-04 00:00:00,2024-03-04 00:00:00
24058,100006,814642,C5945,177.60000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
24058,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-08 00:00:00
24058,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24058,100001,804669,100977,57.43200000000001,2023-12-19 00:00:00,2024-03-04 00:00:00
24058,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-03-28 00:00:00
24058,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-10 00:00:00
24058,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24058,100011,804674,0002408591,3200.0,2023-12-19 00:00:00,2024-03-14 00:00:00
24058,100012,795416,3262705,7873.6,2023-11-03 00:00:00,2024-03-20 00:00:00
24058,100004,738806,2463830,70.4,2023-01-23 00:00:00,2024-03-21 00:00:00
24058,100005,723171,M3889,10.656,2022-11-04 00:00:00,2024-03-04 00:00:00
24058,100006,814642,C5945,19.624,2024-02-09 00:00:00,2024-02-22 00:00:00
24058,100007,815779,3277679,1561.7600000000002,2024-02-15 00:00:00,2024-03-08 00:00:00
24058,100007,822448,4045286,276.08000000000004,2024-03-19 00:00:00,2024-03-19 00:00:00
24058,100008,811957,A1682579,15.928,2024-01-29 00:00:00,2024-03-04 00:00:00
24058,100001,804669,100977,6.36,2023-12-19 00:00:00,2024-03-04 00:00:00
24058,100009,820609,0002439101,845.28,2024-03-11 00:00:00,2024-03-28 00:00:00
24058,100002,820714,K55125135,42.0,2024-03-11 00:00:00,2024-04-02 00:00:00
24058,100010,800462,0002322586,10.64,2023-11-27 00:00:00,2023-12-01 00:00:00
24058,100011,804674,0002408591,352.24800000000005,2023-12-19 00:00:00,2024-03-14 00:00:00
24058,100012,795416,3262705,1731.096,2023-11-03 00:00:00,2024-03-20 00:00:00
24058,100003,826477,0007850532,4800.0,2024-04-10 00:00:00,2024-04-15 00:00:00
24058,100004,738812,2463831,237.6,2023-01-23 00:00:00,2024-04-08 00:00:00
24058,100004,738811,2428936,82.4,2023-01-23 00:00:00,2024-04-08 00:00:00
24058,100005,723171,M3889,96.0,2022-11-04 00:00:00,2024-03-04 00:00:00
24058,100006,814642,C5945,176.0,2024-02-09 00:00:00,2024-02-22 00:00:00
24058,100007,822448,4045286,8352.0,2024-03-19 00:00:00,2024-04-08 00:00:00
24058,100008,811957,A1682579,144.0,2024-01-29 00:00:00,2024-03-04 00:00:00
24058,100001,804669,100977,57.6,2023-12-19 00:00:00,2024-03-04 00:00:00
24058,100009,820609,0002439101,7680.0,2024-03-11 00:00:00,2024-03-28 00:00:00
24058,100002,820714,K55125135,384.0,2024-03-11 00:00:00,2024-04-10 00:00:00
24058,100010,800462,0002322586,96.0,2023-11-27 00:00:00,2023-12-01 00:00:00
24058,100011,808869,0002408636,3216.0,2024-01-16 00:00:00,2024-04-15 00:00:00
24058,100012,795420,3262705,7872.0,2023-11-03 00:00:00,2024-04-10 00:00:00
24059,100001,804669,100977,72.0,2023-12-19 00:00:00,2024-03-04 00:00:00
24059,100002,820714,K55125135,72.0,2024-03-11 00:00:00,2024-04-10 00:00:00
24059,100001,804669,100977,72.0,2023-12-19 00:00:00,2024-03-04 00:00:00
24059,100002,820714,K55125135,72.00800000000001,2024-03-11 00:00:00,2024-04-10 00:00:00
24059,100003,677338,0005645346,4800.0,2022-03-11 00:00:00,2024-03-15 00:00:00
24059,100004,738806,2463830,320.0,2023-01-23 00:00:00,2024-03-21 00:00:00
24059,100005,723171,M3889,96.4,2022-11-04 00:00:00,2024-03-04 00:00:00
24059,100006,814642,C5945,176.92000000000002,2024-02-09 00:00:00,2024-02-22 00:00:00
